质量_A
t	x	y	v	v_{y}	v_{x}
8.933333333E0	3.009126157E-2	-2.805429074E-2	3.944334040E-2	-6.415286456E-3	3.891813461E-2
8.966666667E0	3.008805042E-2	-2.804531202E-2	1.789307434E-3	-4.169386345E-4	1.740052663E-3
9.000000000E0	3.020726508E-2	-2.808208665E-2	1.014515039E-1	-1.003217466E-1	1.509817185E-2
9.033333333E0	3.109459521E-2	-3.473342846E-2	1.112743975E-1	-6.178735054E-2	-9.254358357E-2
9.066666667E0	2.403769284E-2	-3.220124335E-2	1.430003185E-1	7.763300180E-2	-1.200924982E-1
9.100000000E0	2.308842866E-2	-2.955789501E-2	1.606621732E-2	-6.288257386E-3	-1.478449046E-2
9.133333333E0	2.305206014E-2	-3.262046051E-2	7.992683680E-2	-7.991812873E-2	-1.179805445E-3
9.166666667E0	2.300977496E-2	-3.488577026E-2	5.137260125E-2	4.071263026E-2	3.133090960E-2
9.200000000E0	2.514078745E-2	-2.990628516E-2			1.190627503E-1
9.233333333E0	3.094729164E-2				-1.740736243E-1
9.266666667E0	1.353587916E-2	-3.241139897E-2			-2.420797595E-1
9.300000000E0	1.480864101E-2	-3.519105249E-2	1.635848694E-2	1.424803809E-2	8.037008499E-3
9.333333333E0	1.407167973E-2	-3.146152976E-2	7.598593123E-2	7.336514099E-2	1.978428245E-2
9.366666667E0	1.612759318E-2	-3.030004309E-2	1.432718131E-2	-6.058316177E-3	-1.298325573E-2
9.400000000E0	1.320612935E-2	-3.186541751E-2	5.860072775E-2	-5.829361508E-2	5.991638668E-3
9.433333333E0	1.652703575E-2	-3.418628409E-2	2.247704468E-1	-1.691474133E-1	1.480233303E-1
9.466666667E0	2.307435137E-2	-4.314191173E-2	3.951317929E-1	-1.633267247E-1	3.597964908E-1
9.500000000E0	4.051346847E-2	-4.507473240E-2	2.359035690E-1	-6.883979665E-2	2.256359375E-1
9.533333333E0	3.811674720E-2	-4.773123151E-2	2.890445481E-2	1.596412109E-2	2.409594044E-2
9.566666667E0	4.211986450E-2	-4.401045766E-2	6.077448988E-2	-6.654219375E-3	-6.040910514E-2
9.600000000E0	3.408947352E-2	-4.817484613E-2	1.698385985E-1	8.034802102E-2	-1.496306956E-1
9.633333333E0	3.214448480E-2	-3.865392293E-2	2.953103750E-1	2.855981983E-1	-7.511249374E-2
9.666666667E0	2.908197394E-2	-2.913496624E-2	2.425655846E-1	2.037521234E-1	-1.316173812E-1
9.700000000E0	2.336999271E-2	-2.507044804E-2	1.774462611E-1	1.181984434E-1	-1.323491728E-1
9.733333333E0	2.025869575E-2	-2.125507002E-2	2.057450796E-2	-8.207984020E-3	-1.886635567E-2
9.766666667E0	2.211223567E-2	-2.561764697E-2	2.109897532E-1	-2.057653964E-1	4.666130740E-2
9.800000000E0	2.336944958E-2	-3.497276311E-2	2.013744324E-1	-1.908065675E-1	6.437791409E-2
9.833333333E0	2.640409661E-2	-3.833808481E-2	1.613595992E-1	-1.608071205E-1	-1.334129893E-2
9.866666667E0	2.248002965E-2	-4.569323781E-2	6.556363717E-2	-3.714759288E-2	5.402450242E-2
9.900000000E0	3.000573010E-2	-4.081459100E-2	1.598104122E-1	1.165262110E-1	1.093664025E-1
9.933333333E0	2.977112315E-2	-3.792482374E-2	1.062205981E-1	1.056496395E-1	-1.099859720E-2
9.966666667E0	2.927249029E-2	-3.377128170E-2	9.618830419E-2	-2.547361481E-2	-9.275389378E-2
1.000000000E1	2.358753023E-2	-3.962306473E-2	1.596771086E-1	-4.246088405E-3	-1.596206432E-1
1.003333333E1	1.863111407E-2	-3.405435426E-2	1.757398808E-1	1.391090973E-1	-1.073925731E-1
1.006666667E1	1.642802536E-2	-3.034912491E-2	1.005300032E-1	8.807402851E-2	-4.846903186E-2
1.010000000E1	1.539984528E-2	-2.818275236E-2	1.932063872E-2	1.351744587E-2	1.380455496E-2
1.013333333E1	1.734832902E-2	-2.944796185E-2	2.486886925E-2	-2.370107019E-2	-7.531263492E-3
1.016666667E1	1.489776105E-2	-2.976282370E-2	2.160541414E-1	-1.628314047E-1	1.420046677E-1
1.020000000E1	2.681530687E-2	-4.030338883E-2			1.613241248E-1
1.023333333E1	2.565270270E-2				3.137726517E-2
1.026666667E1	2.890712455E-2	-2.344030186E-2			4.880108760E-2
1.030000000E1	2.890610854E-2	-2.347265341E-2	9.984525054E-4	-7.793019760E-4	-6.241761257E-4
1.033333333E1	2.886551281E-2	-2.349225533E-2	8.133066145E-4	-1.671460647E-4	-7.959458790E-4
1.036666667E1	2.885304548E-2	-2.348379648E-2	5.536085457E-1	4.923002904E-1	2.532248921E-1
1.040000000E1	4.574717228E-2	9.327764032E-3	5.532189376E-1	4.918049808E-1	2.533358519E-1
1.043333333E1	4.574210227E-2	9.303202233E-3	8.462338079E-4	-8.259470571E-4	-1.841822915E-4
1.046666667E1	4.573489346E-2	9.272700895E-3	1.972994902E-4	-8.824310910E-5	1.764659812E-4
1.050000000E1	4.575386667E-2	9.297319359E-3	7.237382904E-4	6.207798556E-4	3.720611292E-4
1.053333333E1	4.575969754E-2	9.314086219E-3	1.431102098E-2	5.140998523E-4	1.430178390E-2
1.056666667E1	4.670731893E-2	9.331592683E-3	1.385168333E-2	1.204005542E-4	1.385116006E-2
1.060000000E1	4.668310821E-2	9.322112922E-3	1.944414196E-3	-3.880951785E-4	-1.905289662E-3
1.063333333E1	4.658029962E-2	9.305719671E-3	2.160890913E-3	-3.995093172E-4	-2.123638821E-3
1.066666667E1	4.654153228E-2	9.295478968E-3	4.243212461E-4	-9.952373494E-5	-4.124846011E-4
1.070000000E1	4.655280065E-2	9.299084755E-3	1.100970786E-3	2.513205077E-4	1.071902362E-3
1.073333333E1	4.661299244E-2	9.312233668E-3	1.665559674E-3	9.216108841E-5	1.663007926E-3
1.076666667E1	4.666366784E-2	9.305228828E-3	3.460782473E-4	7.031729032E-5	-3.388593099E-4
1.080000000E1	4.659040182E-2	9.316921488E-3	1.726619615E-2	4.213457340E-4	-1.726105435E-2
1.083333333E1	4.551293089E-2	9.333318544E-3	1.542286251E-2	-2.540071844E-4	-1.542077068E-2
1.086666667E1	4.556235044E-2	9.299987675E-3	1.594182634E-2	-6.916157583E-4	1.592681684E-2
1.090000000E1	4.657471868E-2	9.287210826E-3	1.609709980E-2	2.702925828E-4	1.609483034E-2
1.093333333E1	4.663533913E-2	9.318007181E-3	1.639451897E-3	6.027762136E-4	1.524619087E-3
1.096666667E1	4.667635995E-2	9.327395907E-3	3.453527828E-4	-4.315708318E-5	3.426456052E-4
1.100000000E1	4.665818217E-2	9.315130042E-3	7.353231964E-4	-4.420221631E-4	-5.876364611E-4
1.103333333E1	4.663718419E-2	9.297927763E-3	3.140921397E-2	1.246098232E-2	-2.883162572E-2
1.106666667E1	4.473607379E-2	1.014586220E-2	1.042736595E-1	3.775641082E-2	-9.719799124E-2
1.110000000E1	4.015731810E-2	1.181502182E-2	1.684655607E-1	-2.474747782E-2	-1.666379533E-1
1.113333333E1	3.362687690E-2	8.496030342E-3	1.322777444E-1	3.296223163E-2	-1.281050075E-1
1.116666667E1	3.161698427E-2	1.401250393E-2	8.749604385E-2	3.568256811E-2	-7.988937365E-2
1.120000000E1	2.830091866E-2	1.087486822E-2	3.658789381E-2	3.607998283E-2	-6.075262336E-3
1.123333333E1	3.121196678E-2	1.641783611E-2	9.634079778E-2	9.397422764E-2	2.122248471E-2
1.126666667E1	2.971575097E-2	1.713981673E-2	7.795587654E-2	-7.682559044E-2	1.322676609E-2
1.130000000E1	3.209375119E-2	1.129613009E-2	2.973420422E-1	-2.566522557E-1	1.501396340E-1
1.133333333E1	3.972505991E-2	2.966634725E-5	7.944071010E-1	-7.927296339E-1	-5.159815669E-2
1.136666667E1	2.865387407E-2	-4.155251217E-2	6.625320013E-1	-6.418138975E-1	-1.643884839E-1
1.140000000E1	2.876582765E-2	-4.275792682E-2	1.230835012E-2	1.191408762E-2	-3.090307243E-3
1.143333333E1	2.844785359E-2	-4.075823966E-2	8.876734203E-2	8.203857881E-2	3.390151321E-2
1.146666667E1	3.102592853E-2	-3.728868823E-2	7.604752174E-2	6.783474900E-2	-3.437546203E-2
1.150000000E1	2.615615612E-2	-3.623592306E-2	8.503666471E-2	4.016795835E-2	-7.495178094E-2
1.153333333E1	2.602914313E-2	-3.461082434E-2	7.963409785E-2	6.057849931E-2	-5.168979552E-2
1.156666667E1	2.271016975E-2	-3.219735644E-2	7.531976619E-2	2.936986179E-2	-6.935761240E-2
1.160000000E1	2.140530230E-2	-3.265283356E-2	6.369057092E-2	-6.362608222E-2	-2.865394346E-3
1.163333333E1	2.251914346E-2	-3.643909526E-2	6.108257864E-2	-4.650353371E-2	-3.960432762E-2
1.166666667E1	1.876501380E-2	-3.575306914E-2	1.478017899E-2	-1.461272206E-2	2.218568208E-3
1.170000000E1	2.266704801E-2	-3.741327673E-2	2.231986656E-1	-1.679697441E-1	1.469823439E-1
1.173333333E1	2.856383672E-2	-4.695105208E-2	2.199309336E-1	-1.555427239E-1	1.554865802E-1
1.176666667E1	3.303282002E-2	-4.778279165E-2	7.138383023E-2	1.487590443E-2	6.981660752E-2
1.180000000E1	3.321827723E-2	-4.595932511E-2	1.507433148E-1	1.326420185E-1	-7.162151822E-2
1.183333333E1	2.825805214E-2	-3.893999042E-2	2.405353050E-1	2.046293511E-1	-1.264280887E-1
1.186666667E1	2.478973798E-2	-3.231736837E-2	1.223434799E-1	8.134961713E-2	-9.137924748E-2
1.190000000E1	2.216610231E-2	-3.351668261E-2	1.450022787E-1	9.913629281E-2	-1.058189788E-1
1.193333333E1	1.773513939E-2	-2.570828219E-2	2.301487856E-1	1.023439193E-1	-2.061411790E-1
1.196666667E1	8.423357043E-3	-2.669375465E-2	7.823853186E-2	-2.671468359E-2	-7.353634168E-2
1.200000000E1	1.283271661E-2	-2.748926109E-2	1.721049697E-1	-5.791591139E-2	1.620674791E-1
1.203333333E1	1.922785565E-2	-3.055481541E-2	1.233718510E-1	-5.915049244E-2	1.082674137E-1
1.206666667E1	2.005054419E-2	-3.143262726E-2	8.658197779E-2	-8.365129417E-2	2.233606640E-2
1.210000000E1	2.071692675E-2	-3.613156836E-2	1.354755644E-1	-2.042477541E-2	1.339270589E-1
1.213333333E1	2.897901478E-2	-3.279427895E-2	1.452004759E-1	7.416523643E-2	1.248306689E-1
1.216666667E1	2.903897134E-2	-3.118721926E-2	8.396500300E-2	3.905411652E-2	-7.432965567E-2
1.220000000E1	2.402370440E-2	-3.019067118E-2	1.592836861E-1	-6.425142565E-2	-1.457499466E-1
1.223333333E1	1.932230823E-2	-3.547064764E-2	8.202757299E-2	-6.989889577E-2	-4.292629848E-2
1.226666667E1	2.116195117E-2	-3.485059757E-2	1.013465059E-1	9.363545995E-2	-3.877518400E-2
1.230000000E1	1.673729597E-2	-2.922828364E-2	2.507537155E-1	2.183562179E-1	-1.232801198E-1
1.233333333E1	1.294327652E-2	-2.029351638E-2	8.738776306E-2	-8.466276401E-2	-2.165265625E-2
1.236666667E1	1.529378555E-2	-3.487246791E-2	2.829609331E-1	-2.829558006E-1	-1.704277099E-3
1.240000000E1	1.282965804E-2	-3.915723641E-2	1.341766436E-1	-9.342641061E-2	9.630616544E-2
1.243333333E1	2.171419658E-2	-4.110089528E-2	2.187169470E-1	-4.880472970E-2	2.132022543E-1
1.246666667E1	2.704314166E-2	-4.241088506E-2	1.472421911E-1	-8.022706098E-2	1.234661148E-1
1.250000000E1	2.994527090E-2	-4.644936602E-2	5.449511944E-2	-2.733609295E-2	4.714293229E-2
1.253333333E1	3.018600382E-2	-4.423329126E-2	1.382514092E-1	1.232817472E-1	6.257046383E-2
1.256666667E1	3.411663516E-2	-3.823058287E-2	1.438293826E-1	1.343886121E-1	-5.125028991E-2
1.260000000E1	2.676931782E-2	-3.527405045E-2	2.159936654E-1	4.392541540E-2	-2.114800732E-1
1.263333333E1	2.001796361E-2	-3.530222184E-2	1.183626855E-1	4.572290631E-2	-1.091748193E-1
1.266666667E1	1.949099654E-2	-3.222585669E-2	7.473594311E-2	7.069504060E-2	-2.424195593E-2
1.270000000E1	1.840183321E-2	-3.058921913E-2			4.513245170E-2
1.273333333E1	2.249982665E-2				1.033292159E-1
1.276666667E1	2.529044761E-2	-2.176931158E-2			4.890887761E-2
1.280000000E1	2.576041849E-2	-2.270024532E-2	1.507217939E-2	-1.456843130E-2	3.864117089E-3
1.283333333E1	2.554805541E-2	-2.274054034E-2	3.443473156E-3	-6.036741797E-4	-3.390145257E-3
1.286666667E1	2.553440881E-2	-2.274049026E-2	1.502226048E-4	2.657700128E-5	-1.478529472E-4
1.290000000E1	2.553819855E-2	-2.273876854E-2	3.150198489E-2	9.982044781E-3	2.987865181E-2
1.293333333E1	2.752631893E-2	-2.207502061E-2	4.365209909E-2	1.111668958E-2	4.221285311E-2
1.296666667E1	2.835238876E-2	-2.199765590E-2	1.960423220E-2	-3.815434076E-3	1.922936252E-2
1.300000000E1	2.880827643E-2	-2.232938288E-2	1.443904748E-2	-2.827304177E-3	-1.415953541E-2
1.303333333E1	2.740841973E-2	-2.218614284E-2	2.343001524E-2	5.126288710E-3	-2.286234411E-2
1.306666667E1	2.728412016E-2	-2.198763030E-2	4.409215133E-3	3.169156310E-3	-3.065554822E-3
1.310000000E1	2.720404941E-2	-2.197486576E-2	3.137657383E-2	3.403165193E-4	3.137472821E-2
1.313333333E1	2.937576870E-2	-2.196494253E-2	2.915208163E-2	-5.701267263E-4	2.914650611E-2
1.316666667E1	2.914714982E-2	-2.201287420E-2	3.601847738E-2	-2.693115305E-4	-3.601747054E-2
1.320000000E1	2.697460400E-2	-2.198289663E-2	3.088217973E-2	2.814339666E-3	-3.075367486E-2
1.323333333E1	2.709690483E-2	-2.182525156E-2	3.834184928E-3	3.261258010E-3	2.016226738E-3
1.326666667E1	2.710901912E-2	-2.176547943E-2	2.777213148E-2	1.835786664E-2	-2.083938625E-2
1.330000000E1	2.570761241E-2	-2.060139378E-2	2.925290335E-2	1.427845331E-2	2.553151240E-2
1.333333333E1	2.881111994E-2	-2.081358255E-2	4.489815591E-2	-2.486438400E-3	4.482925416E-2
1.336666667E1	2.869622935E-2	-2.076715634E-2	5.515111396E-3	-1.551246985E-4	-5.512929352E-3
1.340000000E1	2.844359132E-2	-2.082392419E-2	1.891643489E-2	-9.857799625E-4	-1.889073177E-2
1.343333333E1	2.743684723E-2	-2.083287501E-2	1.540166108E-2	-2.995261965E-5	-1.540163196E-2
1.346666667E1	2.741681586E-2	-2.082592103E-2	1.540498917E-3	1.528896376E-3	1.887134949E-4
1.350000000E1	2.744942813E-2	-2.073094858E-2	3.873647680E-3	-2.377037465E-4	-3.866347537E-3
1.353333333E1	2.715905935E-2	-2.084176795E-2	3.863012087E-3	-1.949288779E-3	-3.335136525E-3
1.356666667E1	2.722708570E-2	-2.086090117E-2	2.069489642E-3	-2.023150234E-3	4.354888140E-4
1.360000000E1	2.718809194E-2	-2.097664463E-2	2.439891852E-3	-2.439723627E-3	-2.865093837E-5
1.363333333E1	2.722517564E-2	-2.102354941E-2	8.715698846E-2	-1.410105409E-2	-8.600872578E-2
1.366666667E1	2.145417689E-2	-2.191671491E-2	2.758875712E-2	8.033066067E-3	2.639335842E-2
1.370000000E1	2.898473286E-2	-2.048801167E-2	1.144533003E-1	2.259143291E-2	1.122015379E-1
1.373333333E1	2.893427942E-2	-2.041061938E-2	1.173923593E-3	3.932539211E-4	-1.106095816E-3
1.376666667E1	2.891099314E-2	-2.046179474E-2	9.216706975E-4	-8.628594013E-4	-3.239606894E-4
1.380000000E1	2.891268204E-2	-2.046814334E-2	2.913707691E-4	-8.879197347E-5	2.775120007E-4
1.383333333E1	2.892949394E-2	-2.046771421E-2	5.250942648E-3	-6.333138371E-5	5.250560716E-3
1.386666667E1	2.926271942E-2	-2.047236543E-2	6.277947585E-3	-2.331686827E-3	5.828881747E-3
1.390000000E1	2.931808606E-2	-2.062316000E-2	2.903401934E-3	-2.893837314E-3	2.354748250E-4
1.393333333E1	2.927841774E-2	-2.066528792E-2	3.442924140E-3	-2.761755107E-4	-3.431829501E-3
1.396666667E1	2.908929743E-2	-2.064157170E-2	3.022029588E-2	-1.443982140E-2	2.654727558E-2
1.400000000E1	3.104823611E-2	-2.162794268E-2	3.259090692E-2	-1.432784789E-2	2.927251251E-2
1.403333333E1	3.104079826E-2	-2.159676156E-2	8.458490473E-4	7.404569428E-4	4.088815557E-4
1.406666667E1	3.107549489E-2	-2.157857888E-2	2.051785848E-3	-1.379453357E-3	-1.518859309E-3
1.410000000E1	3.093954097E-2	-2.168872511E-2	9.761996473E-4	-4.915972971E-4	-8.433847573E-4
1.413333333E1	3.101926923E-2	-2.161135203E-2	2.310185847E-3	1.716515473E-3	1.546134949E-3
1.416666667E1	3.104261664E-2	-2.157429075E-2	3.470573979E-4	3.435215280E-4	4.941454461E-5
1.420000000E1	3.102256354E-2	-2.158845060E-2	6.358754189E-4	2.050805438E-4	6.018966015E-4
1.423333333E1	3.108274308E-2	-2.156061871E-2	4.097494910E-4	-4.090794981E-4	-2.342241730E-5
1.426666667E1	3.102100204E-2	-2.161572257E-2	1.947967515E-3	1.249361310E-3	-1.494548011E-3
1.430000000E1	3.098310654E-2	-2.147732796E-2	2.829699192E-2	-1.458097142E-2	2.425108294E-2
1.433333333E1	3.263774091E-2	-2.258778733E-2	2.899619167E-2	1.644022527E-2	-2.388510256E-2
1.436666667E1	2.939076637E-2	-2.038131294E-2	3.385083372E-2	2.544283465E-2	-2.232803415E-2
1.440000000E1	3.114920530E-2	-2.089159835E-2	2.901436888E-2	-1.048805002E-2	2.705243812E-2
1.443333333E1	3.119426225E-2	-2.108051628E-2	2.342865568E-3	-2.118721551E-3	1.000019030E-3
1.446666667E1	3.121587323E-2	-2.103284645E-2	5.006915902E-4	2.059742210E-4	4.563624532E-4
1.450000000E1	3.122468641E-2	-2.106678466E-2	2.170174196E-4	1.701513010E-4	1.347037312E-4
1.453333333E1	3.122485348E-2	-2.102150303E-2	4.262403115E-4	4.210686963E-4	-6.619634582E-5
1.456666667E1	3.122027332E-2	-2.103871341E-2	2.723935697E-4	-2.583981201E-4	-8.618972293E-5
1.460000000E1	3.121910750E-2	-2.103872958E-2	6.401882811E-5	1.637807383E-5	-6.188835957E-5
1.463333333E1	3.121614743E-2	-2.103762154E-2	3.370420828E-4	3.027066358E-4	1.482095079E-4
1.466666667E1	3.122898813E-2	-2.101854913E-2	2.414771701E-2	8.856762176E-3	-2.246486146E-2
1.470000000E1	2.971849000E-2	-2.044717073E-2	6.755299180E-2	-3.972600491E-2	5.463745268E-2
1.473333333E1	3.487148498E-2	-2.366694946E-2	9.029831276E-2	-4.843864985E-2	7.620684017E-2
1.476666667E1	3.479894601E-2	-2.367641405E-2	4.865108103E-3	-1.155624855E-3	-4.725865852E-3
1.480000000E1	3.455642725E-2	-2.374399112E-2	2.125708467E-3	4.012510292E-4	-2.087494694E-3
1.483333333E1	3.465977970E-2	-2.364966399E-2	1.322443279E-3	8.546383626E-4	1.009182587E-3
1.486666667E1	3.462370609E-2	-2.368701523E-2			-8.089066700E-4
1.490000000E1	3.460585259E-2				-8.995999519E-2
1.493333333E1	2.862637308E-2	-1.968505734E-2			-9.060127421E-2
1.496666667E1	2.856576764E-2	-1.970898477E-2	1.018088239E-3	-3.524593625E-4	-9.551314363E-4
1.500000000E1	2.856269765E-2	-1.970855463E-2	3.395376873E-5	7.262781245E-6	3.316791250E-5
1.503333333E1	2.856797883E-2	-1.970850058E-2	1.588793562E-5	-4.589631671E-6	1.521058116E-5
1.506666667E1	2.856371169E-2	-1.970886060E-2	1.762046405E-4	1.453802708E-4	9.956230298E-5
1.510000000E1	2.857461632E-2	-1.969880856E-2	1.342748289E-5	1.332208960E-5	-1.679054902E-6
1.513333333E1	2.856359975E-2	-1.970797246E-2	1.616261506E-4	-1.201945846E-4	-1.080568109E-4
1.516666667E1	2.856741253E-2	-1.970682154E-2	8.764454043E-6	-1.017792821E-6	8.705156658E-6
1.520000000E1	2.856418010E-2	-1.970804032E-2	5.276706862E-4	-2.063193658E-4	-4.856631265E-4
1.523333333E1	2.853503499E-2	-1.972057616E-2	4.267328668E-4	1.860491547E-4	3.840399089E-4
1.526666667E1	2.858978276E-2	-1.969563704E-2	9.590106571E-4	4.452821911E-4	8.493675357E-4
1.530000000E1	2.859165949E-2	-1.969089068E-2	5.292548657E-4	4.305710293E-4	3.077650104E-4
1.533333333E1	2.861030043E-2	-1.966693230E-2	2.151597456E-3	-1.504939118E-3	-1.537702788E-3
1.536666667E1	2.848914597E-2	-1.979121995E-2	1.065458285E-3	-6.716295944E-4	-8.271124744E-4
1.540000000E1	2.855515959E-2	-1.971170761E-2	3.438188531E-3	-2.103694022E-3	2.719487422E-3
1.543333333E1	2.867044514E-2	-1.993146622E-2	4.007893306E-2	-9.049277981E-3	3.904396807E-2
1.546666667E1	3.115809080E-2	-2.031499281E-2	3.731560227E-2	-6.892813013E-3	3.667346863E-2
1.550000000E1	3.111534304E-2	-2.039098709E-2	3.168828787E-3	-2.372173852E-3	-2.101015730E-3
1.553333333E1	3.101802308E-2	-2.047313773E-2	2.040261618E-3	-1.149864619E-3	-1.685372015E-3
1.556666667E1	3.100298491E-2	-2.046764473E-2	4.407389842E-4	-4.384943320E-4	4.442491416E-5
1.560000000E1	3.102098474E-2	-2.050237069E-2	6.133560609E-4	5.604668572E-4	2.491637202E-4
1.563333333E1	3.101959582E-2	-2.043028027E-2	6.048335505E-4	6.035030196E-4	4.009649814E-5
1.566666667E1	3.102365784E-2	-2.046213715E-2	5.257679942E-4	-4.941779376E-4	-1.794997208E-4
1.570000000E1	3.100762918E-2	-2.046322547E-2	3.835232903E-4	2.836698630E-4	2.581114547E-4
1.573333333E1	3.104086527E-2	-2.044322583E-2	2.541949340E-2	8.340847903E-3	-2.401209906E-2
1.576666667E1	2.940682257E-2	-1.990716894E-2	4.704216951E-2	-2.597587128E-2	3.922014563E-2
1.580000000E1	3.365554165E-2	-2.217495058E-2	7.048268078E-2	-3.283752392E-2	6.236589864E-2
1.583333333E1	3.356454915E-2	-2.209633720E-2	3.416684007E-3	-3.101338193E-4	-3.402579407E-3
1.586666667E1	3.342870302E-2	-2.219562617E-2	2.253447594E-3	-1.428303159E-3	-1.742979101E-3
1.590000000E1	3.344835054E-2	-2.219155742E-2	1.410928525E-3	1.016878553E-3	9.780988258E-4
1.593333333E1	3.349390961E-2	-2.212783427E-2	2.879926240E-4	1.433479594E-4	2.497821330E-4
1.596666667E1	3.346500268E-2	-2.218200088E-2	7.907891624E-4	-6.403170241E-4	-4.640491439E-4
1.600000000E1	3.346297300E-2	-2.217052207E-2	4.884404510E-2	2.868553484E-2	-3.953328765E-2
1.603333333E1	3.082945017E-2	-2.026963189E-2	3.676553413E-2	2.279975246E-2	-2.884225698E-2
1.606666667E1	3.154015587E-2	-2.065053857E-2	1.320223072E-2	-5.483376590E-3	1.200964101E-2
1.610000000E1	3.163009291E-2	-2.063519033E-2	6.524168189E-2	2.707496230E-2	-5.935843220E-2
1.613333333E1	2.758292706E-2	-1.884554108E-2	6.624840435E-2	2.717418876E-2	-6.041866056E-2
1.616666667E1	2.760218220E-2	-1.882357775E-2	1.183228974E-3	1.134438799E-3	3.362728287E-4
1.620000000E1	2.760534524E-2	-1.876991183E-2	1.103410158E-3	7.072007045E-4	8.469835535E-4
1.623333333E1	2.765864777E-2	-1.877643104E-2	3.475447635E-4	9.538776170E-5	3.341983506E-4
1.626666667E1	2.762762513E-2	-1.876355265E-2	2.705065685E-4	2.468780952E-4	-1.105667658E-4
1.630000000E1	2.765127666E-2	-1.875997250E-2	2.656957182E-2	-4.762149637E-4	-2.656530380E-2
1.633333333E1	2.585660488E-2	-1.879530031E-2	2.286433040E-2	3.606433334E-3	-2.257811425E-2
1.636666667E1	2.614606904E-2	-1.851954361E-2	6.936169844E-2	-1.871098369E-2	-6.679030094E-2
1.640000000E1	2.140391815E-2	-2.004269922E-2	7.591932707E-2	-2.303234138E-2	-7.234124324E-2
1.643333333E1	2.132331949E-2	-2.005503303E-2	1.087367638E-3	4.051023619E-4	-1.009088924E-3
1.646666667E1	2.133664556E-2	-2.001569240E-2	4.664963072E-4	-7.861528369E-5	4.598243597E-4
1.650000000E1	2.135397445E-2	-2.006027405E-2	9.286569627E-2	1.389639257E-2	9.182008396E-2
1.653333333E1	2.745798449E-2	-1.908926623E-2	1.929574127E-2	1.682369576E-2	9.449279991E-3
1.656666667E1	2.198392645E-2	-1.893869433E-2	8.279284341E-2	1.433712509E-3	-8.278042877E-2
1.660000000E1	2.193928924E-2	-1.899368539E-2	6.053115254E-4	-4.536020461E-4	4.008082167E-4
1.663333333E1	2.201064700E-2	-1.896893447E-2	4.745871018E-3	-4.718299486E-3	-5.108245046E-4
1.666666667E1	2.190523427E-2	-1.930823869E-2	8.116786346E-2	-5.521914377E-2	-5.949006824E-2
1.670000000E1	1.804464245E-2	-2.265021072E-2	1.647641556E-2	-8.727881731E-3	-1.397484705E-2
1.673333333E1	2.097357780E-2	-1.989009748E-2	6.093741665E-2	4.206406193E-2	4.409062760E-2
1.676666667E1	2.098401762E-2	-1.984593993E-2	1.919618973E-4	-1.200706368E-4	1.497745379E-4
1.680000000E1	2.098356277E-2	-1.989810218E-2	7.410371150E-2	1.819928721E-2	7.183415625E-2
1.683333333E1	2.577296137E-2	-1.863265411E-2	1.205829907E-1	2.048570800E-2	1.188301032E-1
1.686666667E1	2.890556965E-2	-1.853238832E-2	1.908748524E-2	8.361460274E-3	-1.715861518E-2
1.690000000E1	2.462905369E-2	-1.807522343E-2	8.308699323E-2	-5.884816741E-3	-8.287832875E-2
1.693333333E1	2.338034773E-2	-1.892470943E-2	1.264351480E-2	-1.041335418E-2	-7.170810359E-3
1.696666667E1	2.415099967E-2	-1.876944704E-2	1.891451976E-1	-1.864791856E-1	-3.164520713E-2
1.700000000E1	2.127066726E-2	-3.135665514E-2	1.951177925E-1	-1.940818406E-1	2.007964370E-2
1.703333333E1	2.548964258E-2	-3.170823642E-2	1.752286136E-1	5.452061365E-3	1.751437753E-1
1.706666667E1	3.294691895E-2	-3.099318438E-2	1.681144348E-1	-4.973134552E-2	1.605903373E-1
1.710000000E1	3.619566507E-2	-3.502365945E-2	1.129450936E-1	-8.489149446E-2	7.449851238E-2
1.713333333E1	3.791348644E-2	-3.665261735E-2			
1.716666667E1		-4.230380730E-2		2.142852239E-2	
1.720000000E1	1.986434215E-2	-3.522404919E-2			
1.723333333E1	1.833224447E-2	-3.648662943E-2	7.688704400E-2	4.201509327E-2	-6.439215381E-2
1.726666667E1	1.557153189E-2	-3.242304297E-2	8.700925498E-2	6.044542583E-2	-6.258562893E-2
1.730000000E1	1.415986921E-2	-3.245693438E-2	6.335556277E-2	-4.368169979E-2	4.588939352E-2
1.733333333E1	1.863082480E-2	-3.533515629E-2	9.871281101E-2	-6.595781398E-2	7.344239806E-2
1.736666667E1	1.905602908E-2	-3.685412198E-2	1.101619653E-1	-7.553438405E-2	8.018862397E-2
1.740000000E1	2.397673306E-2	-4.037078189E-2	9.093828739E-2	-4.841030698E-3	9.080934167E-2
1.743333333E1	2.510998519E-2	-3.717685736E-2	7.267587803E-2	6.184952373E-2	3.816306673E-2
1.746666667E1	2.652093751E-2	-3.624748031E-2	2.654303188E-2	2.112053850E-3	2.645886940E-2
1.750000000E1	2.687390982E-2	-3.703605377E-2	3.514656230E-2	-3.512526288E-2	-1.223416955E-3
1.753333333E1	2.643937638E-2	-3.858916450E-2	2.146144901E-2	1.244027852E-2	-1.748808920E-2
1.756666667E1	2.570803720E-2	-3.620670186E-2	6.046286449E-2	7.478290379E-3	-5.999860961E-2
