质量_A
t	x	y	v_{x}	v_{y}	v
1.733333333E1	1.267844119E-2	-2.503558379E-3	-5.441759162E-2	1.085533867E-1	1.214294529E-1
1.736666667E1	1.186270713E-2	1.528733234E-4	6.497845289E-4	7.068743055E-2	7.069041702E-2
1.740000000E1	1.272176015E-2	2.208936992E-3	5.104567520E-2	5.062829340E-2	7.189495844E-2
1.743333333E1	1.526575215E-2	3.528092883E-3	1.001367402E-1	2.461243144E-2	1.031171107E-1
1.746666667E1	1.939754284E-2	3.849765755E-3	1.462508710E-1	-4.488731704E-3	1.463197389E-1
1.750000000E1	2.501581021E-2	3.228844103E-3	1.881172735E-1	-3.434681068E-2	1.912271215E-1
1.753333333E1	3.193869440E-2	1.559978376E-3	2.251997642E-1	-5.508142297E-2	2.318380835E-1
1.756666667E1	4.002912783E-2	-4.432507617E-4	2.550211242E-1	-6.241671418E-2	2.625483194E-1
1.760000000E1	4.894010269E-2	-2.601135902E-3	2.741143673E-1	-7.209434578E-2	2.834365556E-1
1.763333333E1	5.830341898E-2	-5.249540481E-3	3.094854398E-1	-7.667588284E-2	3.188423253E-1
1.766666667E1	6.957246534E-2	-7.712861425E-3	3.188388188E-1	-6.700614491E-2	3.258036461E-1
1.770000000E1	7.955934023E-2	-9.716616808E-3	2.847833099E-1	-1.963911595E-1	3.459349955E-1
1.773333333E1	8.855801933E-2	-2.080560539E-2	1.869882022E-1	-7.957249493E-2	2.032150824E-1
1.776666667E1	9.202522038E-2	-1.502144980E-2	9.860325378E-2	9.835169009E-2	1.392682900E-1
1.780000000E1	9.513156958E-2	-1.424882605E-2	3.451351831E-2	-1.002482971E-3	3.452807435E-2
1.783333333E1	9.432612160E-2	-1.508828200E-2	-6.122494474E-2	-2.096378821E-2	6.471455999E-2
1.786666667E1	9.104990660E-2	-1.564641193E-2	-1.245984056E-1	-9.232005129E-3	1.249399560E-1
1.790000000E1	8.601956122E-2	-1.570374901E-2	-1.699685534E-1	5.658119447E-3	1.700627045E-1
1.793333333E1	7.971866971E-2	-1.526920397E-2	-2.015497379E-1	3.662644916E-2	2.048506617E-1
1.796666667E1	7.258291203E-2	-1.326198573E-2	-2.398816439E-1	5.949812461E-2	2.471502173E-1
1.800000000E1	6.372656011E-2	-1.130266233E-2	-2.719842807E-1	8.286532456E-2	2.843274713E-1
1.803333333E1	5.445062665E-2	-7.737630763E-3	-2.741820351E-1	1.124874568E-1	2.963599439E-1
1.806666667E1	4.544775777E-2	-3.803498542E-3	-2.518666425E-1	9.028441241E-2	2.675594901E-1
1.810000000E1	3.765951715E-2	-1.718669936E-3	-2.034302059E-1	2.936628326E-2	2.055388705E-1
1.813333333E1	3.188574404E-2	-1.845746325E-3	-1.072984778E-1	1.800258838E-3	1.073135791E-1
1.816666667E1	3.050628530E-2	-1.598652680E-3	-1.100786412E-1	7.823947481E-2	1.350508151E-1
1.820000000E1	2.454716796E-2	3.370218663E-3	-1.297255757E-1	7.560363161E-2	1.501487066E-1
1.823333333E1	2.185791359E-2	3.441589428E-3	-5.429845509E-2	-2.200330635E-2	5.858726582E-2
1.826666667E1	2.092727096E-2	1.903331572E-3	-1.359973374E-2	-5.499234467E-2	5.664901349E-2
1.830000000E1	2.095126467E-2	-2.245668832E-4	1.687972418E-2	-7.171813454E-2	7.367778438E-2
1.833333333E1	2.205258590E-2	-2.877877397E-3	5.383922174E-2	-1.339069900E-1	1.443251321E-1
1.836666667E1	2.454054612E-2	-9.151699549E-3	1.167581861E-1	-1.883082906E-1	2.215682430E-1
1.840000000E1	2.983646497E-2	-1.543176344E-2	1.901068706E-1	-2.305650493E-1	2.988325019E-1
1.843333333E1	3.721433750E-2	-2.452270283E-2	9.267500473E-2	-5.903497341E-2	1.098807744E-1
1.846666667E1	3.601479862E-2	-1.936742833E-2	8.557280630E-2	1.468768962E-2	8.682415220E-2
1.850000000E1	4.291919125E-2	-2.354352353E-2	2.243682077E-1	-1.224676977E-1	2.556157851E-1
1.853333333E1	5.097267913E-2	-2.753194151E-2	2.398712974E-1	-1.077510690E-1	2.629610849E-1
1.856666667E1	5.891061107E-2	-3.072692812E-2	2.316154468E-1	-7.124663001E-2	2.423258085E-1
1.860000000E1	6.641370892E-2	-3.228171684E-2	2.106134418E-1	-2.854928934E-2	2.125396052E-1
1.863333333E1	7.295150719E-2	-3.263021408E-2	1.672747755E-1	-1.381281063E-2	1.678441070E-1
1.866666667E1	7.756536062E-2	-3.320257088E-2	1.300670430E-1	2.308870960E-2	1.321004322E-1
1.870000000E1	8.162264339E-2	-3.109096677E-2	1.187591430E-1	6.469303482E-2	1.352365439E-1
1.873333333E1	8.548263682E-2	-2.888970190E-2	9.140136869E-2	8.038251529E-2	1.217191807E-1
1.876666667E1	8.771606797E-2	-2.573213242E-2	6.652203069E-2	-2.300940876E-3	6.656181260E-2
1.880000000E1	8.991743887E-2	-2.904309796E-2	1.593947813E-1	1.034410557E-1	1.900177578E-1
1.883333333E1	9.834238672E-2	-1.883606204E-2	-1.299636628E-1	1.593030519E-1	2.055918676E-1
1.886666667E1	8.125319468E-2	-1.842289449E-2	-3.433860008E-1	9.231043020E-2	3.555772224E-1
1.890000000E1	7.544998667E-2	-1.268203336E-2	-2.948616206E-1	2.309046301E-1	3.745134490E-1
1.893333333E1	6.159575331E-2	-3.029252489E-3	-2.785756325E-1	2.827689070E-1	3.969416050E-1
1.896666667E1	5.687827783E-2	6.169227106E-3	-1.947844134E-1	2.102547090E-1	2.866147421E-1
1.900000000E1	4.861012575E-2	1.098772811E-2	-2.266900782E-1	1.386284227E-1	2.657183305E-1
1.903333333E1	4.176560595E-2	1.541112195E-2	-1.791569194E-1	1.054755752E-1	2.078997324E-1
1.906666667E1	3.666633112E-2	1.801943312E-2	-1.381825666E-1	5.732488517E-2	1.496013508E-1
1.910000000E1	3.255343485E-2	1.923278096E-2	-1.049101422E-1	5.932264380E-3	1.050777317E-1
1.913333333E1	2.967232164E-2	1.841491742E-2	-6.102928729E-2	-4.376010135E-2	7.509674012E-2
1.916666667E1	2.848481570E-2	1.631544087E-2	-1.303785090E-2	-8.126491215E-2	8.230414025E-2
1.920000000E1	2.880313158E-2	1.299725661E-2	2.916762457E-2	-1.286255889E-1	1.318912144E-1
1.923333333E1	3.042932400E-2	7.740401612E-3	7.026824377E-2	-1.685140239E-1	1.825776611E-1
1.926666667E1	3.348768116E-2	1.762988349E-3	1.356249458E-1	-1.848972170E-1	2.293057059E-1
1.930000000E1	3.947098705E-2	-4.586079519E-3	2.184282886E-1	-1.960274306E-1	2.934921989E-1
1.933333333E1	4.804956707E-2	-1.130550703E-2	3.807550078E-1	-2.242092632E-1	4.418644246E-1
1.936666667E1	6.485465424E-2	-1.953336373E-2	3.436015707E-1	-2.393198884E-1	4.187314753E-1
1.940000000E1	7.095633845E-2	-2.726016625E-2	-8.657333170E-3		
1.943333333E1	6.427749870E-2		5.261920892E-2		
1.946666667E1	7.446428571E-2	-3.756696429E-2	2.719734487E-1		
1.950000000E1	8.240906195E-2	-4.233502527E-2	1.613269556E-1	-9.008881985E-2	1.847765734E-1
1.953333333E1	8.521941609E-2	-4.357288561E-2	-1.301869992E-2	-1.018928759E-1	1.027211990E-1
1.956666667E1	8.154114862E-2	-4.912788367E-2			
1.960000000E1		-4.868032921E-2		1.763746444E-1	
1.963333333E1	8.818012515E-2	-3.736957404E-2			
1.966666667E1	8.451188539E-2	-3.310484472E-2	-1.047757661E-1	1.231276719E-1	1.616736984E-1
1.970000000E1	8.119507408E-2	-2.916106258E-2	-1.008192667E-1	1.253016072E-1	1.608260467E-1
1.973333333E1	7.779060095E-2	-2.475140424E-2	-8.109817124E-2	1.316738325E-1	1.546444682E-1
1.976666667E1	7.578852933E-2	-2.038280708E-2	-9.486904093E-2	1.952268120E-1	2.170567738E-1
1.980000000E1	7.146599822E-2	-1.173628345E-2	-1.370739765E-1	2.033599556E-1	2.452438513E-1
1.983333333E1	6.665026423E-2	-6.825476703E-3	-1.978866456E-1	-8.603925351E-2	2.157820142E-1
1.986666667E1	5.827355517E-2	-1.747223368E-2	-2.444724896E-1	9.888271766E-3	2.446723853E-1
1.990000000E1	5.035209825E-2	-6.166258586E-3	-2.732233157E-1	4.109821962E-1	4.935152944E-1
1.993333333E1	4.005866746E-2	9.926579398E-3	-1.822146794E-1	3.255296683E-1	3.730573070E-1
1.996666667E1	3.820445296E-2	1.553571930E-2	-4.885091668E-2	1.509161141E-1	1.586256144E-1
2.000000000E1	3.680193968E-2	1.998765367E-2	-2.697392606E-2	1.098509160E-1	1.131141743E-1
2.003333333E1	3.640619122E-2	2.285911370E-2	1.192771680E-2	5.789877120E-2	5.911461862E-2
2.006666667E1	3.759712080E-2	2.384757175E-2	5.666696774E-2	7.940914953E-3	5.722065504E-2
2.010000000E1	4.018398907E-2	2.338850803E-2	1.883057276E-1	-1.818680632E-1	2.617919775E-1
2.013333333E1	5.015083598E-2	1.172303420E-2	1.033608307E-1	-1.229822882E-1	1.606490104E-1
2.016666667E1	4.707471112E-2	1.518968882E-2	2.665541303E-2	-3.237970846E-2	4.193991612E-2
2.020000000E1	5.192786351E-2	9.564386971E-3	3.885669650E-1	-9.343751789E-2	3.996434111E-1
2.023333333E1	7.297917545E-2	8.960520960E-3	4.232232875E-1	-8.610627312E-2	4.318937848E-1
2.026666667E1	8.014274935E-2	3.823968764E-3	1.284331780E-1	-1.790942235E-1	2.203856214E-1
2.030000000E1	8.154138731E-2	-2.979093939E-3	8.581914002E-2	-1.931158497E-1	2.113259478E-1
2.033333333E1	8.586402535E-2	-9.050421216E-3	1.579833619E-1	-1.542804455E-1	2.208193799E-1
2.036666667E1	9.207361144E-2	-1.326445697E-2	1.425230142E-1	-1.391237483E-1	1.991688403E-1
2.040000000E1	9.536555963E-2	-1.832533777E-2	8.427906709E-2	-1.457638028E-1	1.683747230E-1
2.043333333E1	9.769221592E-2	-2.298204382E-2	2.261352342E-2	-3.492179495E-1	3.499493502E-1
2.046666667E1	9.687312786E-2	-4.160653441E-2	-2.975685203E-1	-2.294897208E-1	3.757825917E-1
2.050000000E1	7.785431456E-2	-3.828135855E-2	-7.528701526E-2	4.285346764E-2	8.662883098E-2
2.053333333E1	9.185399351E-2	-3.874963656E-2	-1.219150230E-1	8.039009938E-2	1.460336979E-1
2.056666667E1	6.972664636E-2	-3.292201859E-2	-4.255033008E-1	1.153164997E-1	4.408525310E-1
2.060000000E1	6.348710679E-2	-3.106186992E-2	-4.138511632E-2	-7.374011776E-2	8.455964061E-2
2.063333333E1	6.696763861E-2	-3.783802644E-2	-2.436035319E-2	1.734935267E-2	2.990696985E-2
2.066666667E1	6.186308324E-2	-2.990524641E-2	-2.055828677E-1	4.690748791E-2	2.108663745E-1
2.070000000E1	5.326211409E-2	-3.471086058E-2	-4.217746379E-1	1.455725737E-1	4.461896675E-1
2.073333333E1	3.374477405E-2	-2.020040816E-2	-3.767243843E-1	2.759951241E-1	4.670059638E-1
2.076666667E1	2.814715514E-2	-1.631118564E-2	1.033682245E-1	2.584297815E-1	2.783360232E-1
2.080000000E1	4.063598902E-2	-2.971756064E-3	1.301453499E-1	2.729416562E-1	3.023821419E-1
2.083333333E1	3.682351180E-2	1.884924774E-3	-9.493494268E-2	1.331517068E-1	1.635298761E-1
2.086666667E1	3.430699284E-2	5.905024389E-3	-4.614913127E-2	1.059366169E-1	1.155521922E-1
2.090000000E1	3.374690305E-2	8.947365902E-3	7.943118980E-3	7.233948659E-2	7.277427058E-2
2.093333333E1	3.483653411E-2	1.072765683E-2	6.675021492E-2	3.234319670E-2	7.417326718E-2
2.096666667E1	3.819691738E-2	1.110357901E-2	1.090910754E-1	-5.836800316E-3	1.092471097E-1
2.100000000E1	4.210927247E-2	1.033853681E-2	1.357675794E-1	-1.380270596E-1	1.936086382E-1
2.103333333E1	4.724808934E-2	1.901775044E-3	1.695223576E-1	-1.759018151E-1	2.442934267E-1
2.106666667E1	5.341076298E-2	-1.388250869E-3	1.002293330E-1	-1.409051960E-1	1.729167240E-1
2.110000000E1	5.393004487E-2	-7.491904687E-3	1.686079693E-1	3.122134834E-2	1.714742543E-1
2.113333333E1	6.465129426E-2	6.931723534E-4	2.338431671E-1	1.051079069E-1	2.563792092E-1
2.116666667E1	6.951958935E-2	-4.847108928E-4	1.725556864E-1	-5.773079308E-2	1.819568888E-1
2.120000000E1	7.615500669E-2	-3.155547185E-3	3.836808960E-1	-2.148842253E-1	4.397570468E-1
2.123333333E1	9.509831575E-2	-1.481032591E-2	2.841343973E-1	-2.594694862E-1	3.847814574E-1
2.126666667E1	9.509729984E-2	-2.045351293E-2	7.668147360E-2	-1.439608563E-1	1.631097071E-1
2.130000000E1	1.002104140E-1	-2.440771633E-2	-8.190838731E-2	-3.928858244E-2	9.084369336E-2
2.133333333E1	8.963674069E-2	-2.307275176E-2	-9.441012340E-2	-6.381642325E-2	1.139552863E-1
2.136666667E1	9.391640576E-2	-2.866214455E-2	1.332950044E-1	5.957913107E-2	1.460042159E-1
2.140000000E1	9.852307431E-2	-1.910080969E-2	1.100261931E-1	1.721363484E-1	2.042955839E-1
2.143333333E1	1.012514853E-1	-1.718638799E-2	-4.465567940E-2	5.162756480E-2	6.826078779E-2
2.146666667E1	9.554602902E-2	-1.565897204E-2	-2.929068337E-1	4.182801020E-2	2.958783460E-1
2.150000000E1	8.172436305E-2	-1.439785398E-2	-3.354282238E-1	6.013361438E-2	3.407757985E-1
2.153333333E1	7.318414744E-2	-1.165006441E-2	-1.678733310E-1	1.313152662E-2	1.683861403E-1
2.156666667E1	7.053280765E-2	-1.352241887E-2	-1.618501799E-1	9.088542853E-2	1.856223097E-1
2.160000000E1	6.239413544E-2	-5.591035845E-3	-3.157411463E-1	1.629222325E-1	3.552972351E-1
2.163333333E1	4.948339790E-2	-2.660936705E-3	-4.109940732E-1	4.853733481E-2	4.138502158E-1
2.166666667E1	3.499453056E-2	-2.355213524E-3	-3.119526443E-1	5.078142544E-2	3.160588639E-1
2.170000000E1	2.868655495E-2	7.244916580E-4	-1.594393697E-1	7.033546014E-2	1.742641373E-1
2.173333333E1	2.436523925E-2	2.333817152E-3	-1.046309296E-1	2.083619839E-2	1.066854189E-1
2.176666667E1	2.171115964E-2	2.113571551E-3	-4.987731004E-2	-3.526738135E-2	6.108628524E-2
2.180000000E1	2.104008524E-2	-1.734160517E-5	1.442554813E-2	-8.317836427E-2	8.442000191E-2
2.183333333E1	2.267286284E-2	-3.431652734E-3	4.035114781E-2	1.557280305E-2	4.325190545E-2
2.186666667E1	2.373016177E-2	1.020845265E-3	2.429830896E-1	-4.794797013E-2	2.476687095E-1
2.190000000E1	3.887173548E-2	-6.628184077E-3	3.185147970E-1	-2.574016591E-1	4.095208054E-1
2.193333333E1	4.496448156E-2	-1.613926535E-2	1.408677695E-1	-1.577576773E-1	2.114975490E-1
2.196666667E1	4.826292012E-2	-1.714536256E-2	1.149236637E-1	-5.081414288E-2	1.256563790E-1
2.200000000E1	5.262605914E-2	-1.952687487E-2	2.284399474E-1	-1.326725879E-1	2.641719613E-1
2.203333333E1	6.349224995E-2	-2.599020176E-2	2.665715142E-1	-1.440926363E-1	3.030232005E-1
2.206666667E1	7.039749342E-2	-2.913305063E-2	2.137459000E-1	-9.619229820E-2	2.343934043E-1
2.210000000E1	7.774197662E-2	-3.240302164E-2	1.911978144E-1	-9.648608308E-2	2.141638822E-1
2.213333333E1	8.314401438E-2	-3.556545616E-2	1.309114750E-1	-5.709319993E-2	1.428196336E-1
2.216666667E1	8.646940828E-2	-3.620923497E-2	1.544776141E-1	-7.288588259E-2	1.708089141E-1
2.220000000E1	9.344252199E-2	-4.042451500E-2	4.829725151E-2	3.703201304E-2	6.086045097E-2
2.223333333E1	8.968922505E-2	-3.374043410E-2	-1.013181875E-1	9.084648163E-2	1.360825424E-1
2.226666667E1	8.668797615E-2	-3.436808289E-2	1.433161462E-1	1.181899782E-1	1.857643365E-1
2.230000000E1	9.924363479E-2	-2.586110222E-2	5.308632669E-2	2.501641955E-1	2.557347899E-1
2.233333333E1	9.022706460E-2	-1.769046986E-2	-1.850558693E-1	1.878051381E-1	2.636597138E-1
2.236666667E1	8.690657684E-2	-1.334075968E-2	-3.538966095E-1	5.072960725E-2	3.575140603E-1
2.240000000E1	6.663395730E-2	-1.430849605E-2	-1.348390857E-1	8.319080487E-2	1.584370192E-1
2.243333333E1	7.791730446E-2	-7.794706018E-3	8.116256534E-2	9.238289515E-2	1.229713842E-1
2.246666667E1	7.204479499E-2	-8.149636370E-3	-2.664541197E-1	1.562132172E-1	3.088694985E-1
2.250000000E1	6.015369648E-2	2.619508463E-3	-1.844040147E-1	3.192613706E-1	3.686904710E-1
2.253333333E1	5.975119401E-2	1.313445500E-2	-9.236220376E-2	2.205903303E-1	2.391461279E-1
2.256666667E1	5.399621623E-2	1.732553048E-2	-1.582899869E-1	1.998815893E-1	2.549673894E-1
2.260000000E1	4.919852822E-2	2.645989429E-2	-2.647480178E-1	-1.569567617E-1	3.077774163E-1
2.263333333E1	3.634634838E-2	6.861746367E-3	-1.091979678E-1	-2.344039595E-1	2.585912071E-1
2.266666667E1	4.191866369E-2	1.083296366E-2	1.699171708E-1	2.745049437E-2	1.721202329E-1
2.270000000E1	4.767415976E-2	8.691779325E-3	8.980167083E-2	-1.036884751E-1	1.371701132E-1
2.273333333E1	4.790544175E-2	3.920398650E-3	-8.959054643E-2	-8.861023373E-2	1.260088867E-1
2.276666667E1	4.170145667E-2	2.784430409E-3	4.929814638E-2	-7.244178284E-2	8.762487739E-2
2.280000000E1	5.119198484E-2	-9.090535392E-4	1.596848148E-1	-2.191587171E-2	1.611817158E-1
2.283333333E1	5.234711099E-2	1.323372295E-3	1.746456801E-1	-1.292401630E-1	2.172651222E-1
2.286666667E1	6.283503018E-2	-9.525064404E-3	2.829914547E-1	-3.867982068E-1	4.792671658E-1
2.290000000E1	7.121320796E-2	-2.446317482E-2	2.147164067E-1	-3.062563663E-1	3.740268669E-1
2.293333333E1	7.714945730E-2	-2.994215549E-2	2.342799070E-2	-1.636875622E-1	1.653556433E-1
2.296666667E1	7.277507401E-2	-3.537567897E-2	4.940113209E-3	-4.804328123E-2	4.829660019E-2
2.300000000E1	7.747879818E-2	-3.314504090E-2	1.873925486E-1	-1.244624003E-2	1.878054210E-1
2.303333333E1	8.526791058E-2	-3.620542831E-2	1.307619859E-1	-1.501801874E-1	1.991300721E-1
2.306666667E1	8.619626390E-2	-4.315705340E-2	-9.263827962E-2	-2.147290272E-1	2.338597998E-1
2.310000000E1	7.909202528E-2	-5.052069679E-2	3.087705153E-2	9.055259729E-2	9.567217561E-2
2.313333333E1	8.825473400E-2	-3.712021358E-2	1.481647181E-2	8.222812012E-2	8.355232836E-2
2.316666667E1	8.007979006E-2	-4.503882211E-2	-1.684029256E-1	-8.069265407E-2	1.867373818E-1
2.320000000E1	7.702787230E-2	-4.249972385E-2	-7.490783879E-2	1.539797870E-1	1.712336390E-1
2.323333333E1	7.508593414E-2	-3.477350298E-2	1.695892027E-2	2.045549878E-1	2.052567856E-1
2.326666667E1	7.815846698E-2	-2.886272466E-2	-1.111940828E-1	1.261039790E-1	1.681259575E-1
2.330000000E1	6.767299529E-2	-2.636657105E-2	-1.832269469E-1	1.501731618E-1	2.369052397E-1
2.333333333E1	6.594333719E-2	-1.885118054E-2	-3.698013045E-1	2.186885506E-1	4.296250539E-1
2.336666667E1	4.301957499E-2	-1.178733434E-2	-1.205992818E-1	1.458141538E-1	1.892246131E-1
2.340000000E1	5.790338507E-2	-9.130236959E-3	1.663923491E-1	1.591705540E-1	2.302643679E-1
2.343333333E1	5.411239827E-2	-1.175964078E-3	-3.398134133E-1	2.173563450E-1	4.033818743E-1
2.346666667E1	3.524915752E-2	5.360186041E-3	-3.076652924E-1	1.674568977E-1	3.502852334E-1
2.350000000E1	3.360137878E-2	9.987829100E-3	-2.941457213E-2	1.087935183E-1	1.126998078E-1
2.353333333E1	3.328818604E-2	1.261308726E-2	2.536037216E-1	1.991164046E-2	2.543841997E-1
2.356666667E1	5.050829355E-2	1.131527180E-2	2.780747929E-1	-2.566326228E-2	2.792565012E-1
2.360000000E1	5.182650557E-2	1.090220311E-2	6.186962327E-2	7.945666549E-2	1.007035847E-1
2.363333333E1	5.463293510E-2	1.661238283E-2			
2.366666667E1		5.554151106E-3		-3.397138444E-2	
2.370000000E1	6.560442876E-2	1.434762387E-2			
2.373333333E1	6.754505201E-2	1.070810474E-2	1.581949011E-1	-1.145357910E-1	1.953050797E-1
2.376666667E1	7.615075550E-2	6.711904469E-3	2.483731811E-1	-2.043062188E-1	3.216057651E-1
2.380000000E1	8.410326408E-2	-2.912309849E-3	2.050053022E-1	-2.205462412E-1	3.011109737E-1
2.383333333E1	8.981777565E-2	-7.991178280E-3	1.636247238E-1	-1.548639948E-1	2.252907170E-1
2.386666667E1	9.501157900E-2	-1.323657617E-2	1.352843951E-1	-2.905123907E-1	3.204673411E-1
2.390000000E1	9.883673533E-2	-2.735867099E-2	5.516630741E-2	-2.836641341E-1	2.889786540E-1
2.393333333E1	9.868933283E-2	-3.214751845E-2	-2.830697253E-2	-1.238201945E-1	1.270146656E-1
2.396666667E1	9.694960382E-2	-3.561335063E-2	-7.510784692E-2	-6.600129062E-2	9.998679429E-2
2.400000000E1	9.368214303E-2	-3.654760449E-2	-1.095205509E-1	1.902207185E-1	2.194964074E-1
2.403333333E1	8.964823376E-2	-2.293196939E-2	-1.529753537E-1	2.203307141E-1	2.682295331E-1
2.406666667E1	8.348378612E-2	-2.185889021E-2	-1.876593425E-1	-1.931207947E-1	2.692799105E-1
2.410000000E1	7.713761093E-2	-3.580668904E-2	-1.739422026E-1	-1.490989395E-1	2.290990694E-1
2.413333333E1	7.188763928E-2	-3.179881951E-2	-3.802101978E-1	2.449436655E-1	4.522799948E-1
2.416666667E1	5.179026441E-2	-1.947711134E-2	-4.197212598E-1	1.751420265E-1	4.547973894E-1
2.420000000E1	4.390622196E-2	-2.012268441E-2	-8.014746628E-2	-2.905623692E-2	8.525186951E-2
2.423333333E1	4.644709999E-2	-2.141419381E-2	4.698542477E-2	3.576602892E-2	5.904946203E-2
2.426666667E1	4.703858361E-2	-1.773828249E-2	-6.310698905E-2	1.125592298E-1	1.290429087E-1
2.430000000E1	4.223996739E-2	-1.391024515E-2	-1.347066567E-1	9.951940354E-2	1.674813275E-1
2.433333333E1	3.805813983E-2	-1.110365558E-2	-1.075875486E-1	6.835063011E-2	1.274632859E-1
2.436666667E1	3.506746415E-2	-9.353536477E-3	-7.208138928E-2	4.277721312E-2	8.381895158E-2
2.440000000E1	3.325271388E-2	-8.251841375E-3	-2.226438245E-1	1.786794891E-1	2.854761503E-1
2.443333333E1	2.022454251E-2	2.558429461E-3	-2.045727319E-1	9.538089994E-2	2.257155704E-1
2.446666667E1	1.961453175E-2	-1.893114713E-3	1.503804235E-1	-1.188692634E-1	1.916876979E-1
2.450000000E1	3.024990408E-2	-5.366188098E-3	2.919197263E-1	-1.284588884E-1	3.189338687E-1
2.453333333E1	3.907584684E-2	-1.045704061E-2	2.409038040E-1	-1.160134477E-1	2.673831761E-1
2.456666667E1	4.631015768E-2	-1.310041795E-2	2.084268178E-1	-8.023105291E-2	2.233355329E-1
2.460000000E1	5.297096803E-2	-1.580577747E-2	2.523841366E-1	9.024524616E-2	2.680334995E-1
2.463333333E1	6.313576678E-2	-7.084068204E-3	9.731968686E-2	3.026447854E-2	1.019169275E-1
2.466666667E1	5.945894715E-2	-1.378814557E-2	1.748091246E-1	-2.602696147E-1	3.135259198E-1
2.470000000E1	7.478970843E-2	-2.443537585E-2	3.643672482E-1	-7.895406653E-2	3.728233310E-1
2.473333333E1	8.375009703E-2	-1.905175000E-2	2.715134490E-1	-4.982609295E-2	2.760474461E-1
2.476666667E1	9.289060502E-2	-2.775711538E-2	2.376704255E-1	-1.168445072E-1	2.648393287E-1
2.480000000E1	9.959479206E-2	-2.684138381E-2	8.113695738E-2	4.267179074E-2	9.167381075E-2
2.483333333E1	9.829973552E-2	-2.491232933E-2	6.167109151E-3	2.262480420E-1	2.263320785E-1
2.486666667E1	1.000059327E-1	-1.175818101E-2	-4.408358967E-3	2.241180203E-1	2.241613719E-1
2.490000000E1	9.800584492E-2	-9.971127976E-3	-7.231587644E-2	5.520276234E-2	9.097763986E-2
2.493333333E1	9.518487424E-2	-8.077996856E-3	-1.096343659E-1	-1.238753846E-1	1.654231094E-1
2.496666667E1	9.069688719E-2	-1.822948695E-2	-1.700047766E-1	-1.216418420E-1	2.090415313E-1
2.500000000E1	8.385122247E-2	-1.618745299E-2	-1.473322801E-1	1.898271438E-1	2.402938728E-1
2.503333333E1	8.087473518E-2	-5.574344030E-3	-1.815949049E-1	1.830013004E-1	2.578103672E-1
2.506666667E1	7.174489547E-2	-3.987366290E-3	-3.716143528E-1	1.122628091E-1	3.882011920E-1
2.510000000E1	5.610044500E-2	1.909843246E-3	-3.517888690E-1	5.253966533E-3	3.518281009E-1
2.513333333E1	4.829230420E-2	-3.637101855E-3	-1.654047665E-2	4.235185361E-2	4.546720656E-2
2.516666667E1	5.499774655E-2	4.733300154E-3	1.637169067E-2	1.530362803E-1	1.539095038E-1
2.520000000E1	4.938375025E-2	6.565316835E-3	-1.344831478E-1	2.538300802E-2	1.368576419E-1
2.523333333E1	4.603220336E-2	6.425500688E-3	-1.041716804E-1	-9.486224902E-2	1.408921051E-1
2.526666667E1	4.243897156E-2	2.411669001E-4	-2.725397467E-1	-5.245804749E-2	2.775423576E-1
2.530000000E1	2.786288692E-2	2.928297522E-3	6.153475749E-2	1.422503290E-2	6.315756439E-2
2.533333333E1	4.654128872E-2	1.189502427E-3	2.977911481E-1	-3.520027413E-2	2.998643480E-1
2.536666667E1	4.771563013E-2	5.816125800E-4	-9.368557396E-2		
2.540000000E1	4.029558379E-2		-1.423946081E-1		
2.543333333E1	3.822265625E-2	-1.540178571E-2	3.243845295E-2		
2.546666667E1	4.245814732E-2	-1.386160714E-2	1.472795759E-1	-6.930803571E-2	1.627724709E-1
2.550000000E1	4.804129464E-2	-2.002232143E-2	1.819335938E-1	-1.848214286E-1	2.593430026E-1
2.553333333E1	5.458705357E-2	-2.618303571E-2	1.790457589E-1	-1.155133929E-1	2.130744652E-1
2.556666667E1	5.997767857E-2	-2.772321429E-2	1.646065848E-1	-1.299525670E-1	2.097212374E-1
2.560000000E1	6.556082589E-2	-3.484654018E-2	1.443917411E-1	-1.212890625E-1	1.885736237E-1
2.563333333E1	6.960379464E-2	-3.580915179E-2	1.039620536E-1	-8.374720982E-2	1.334979541E-1
2.566666667E1	7.249162946E-2	-4.042968750E-2	8.663504464E-2	-4.042968750E-2	9.560434400E-2
2.570000000E1	7.537946429E-2	-3.850446429E-2	1.299525670E-1	1.443917411E-1	1.942592200E-1
2.573333333E1	8.115513393E-2	-3.080357143E-2	1.017610758E-1	2.004157366E-1	2.247705141E-1
2.576666667E1	8.216353601E-2	-2.514341518E-2			
2.580000000E1					
2.583333333E1	8.658925593E-2	-2.745368304E-2			
2.586666667E1	8.803337227E-2	-1.658732145E-2	-7.691759695E-2	1.797536264E-1	1.955190092E-1
2.590000000E1	8.146141613E-2	-1.547010794E-2	-2.059804948E-1	7.438459851E-2	2.190000747E-1
2.593333333E1	7.430133929E-2	-1.162834821E-2	-1.637789744E-1	2.227292491E-1	2.764631455E-1
2.596666667E1	7.054281784E-2	-6.214913345E-4	-2.008334933E-1	3.436836085E-1	3.980609435E-1
2.600000000E1	6.091243973E-2	1.128389235E-2	-1.714264454E-1	2.569303126E-1	3.088692470E-1
2.603333333E1	5.911438814E-2	1.650719617E-2	-7.686834568E-2	1.369219650E-1	1.570234602E-1
