质量_A
t	x	y	v_{x}	v_{y}	v
1.753333333E1	5.975741154E-2	1.437262563E-2	-1.465293285E-1	1.193575564E-1	1.889896039E-1
1.756666667E1	5.148262241E-2	1.722845084E-2	-1.481547315E-1	4.920343915E-2	1.561115078E-1
1.760000000E1	4.988042944E-2	1.765285490E-2	-3.900986643E-2	-1.059828725E-2	4.042392078E-2
1.763333333E1	4.888196465E-2	1.652189835E-2	-4.274395775E-2	4.785544996E-4	4.274663658E-2
1.766666667E1	4.703083226E-2	1.768475854E-2	-3.366799540E-2	7.604865159E-2	8.316809078E-2
1.770000000E1	4.663743163E-2	2.159180846E-2	2.419780750E-2	7.510048693E-2	7.890257933E-2
1.773333333E1	4.864401943E-2	2.269145766E-2	4.199794255E-2	-8.025686738E-2	9.058141057E-2
1.776666667E1	4.943729446E-2	1.624135063E-2	1.134025094E-1	-2.347884211E-1	2.607407367E-1
1.780000000E1	5.620418672E-2	7.038896259E-3	1.582206327E-1	-1.314333055E-1	2.056902584E-1
1.783333333E1	5.998533664E-2	7.479130269E-3	1.045896037E-1	4.858740738E-2	1.153244179E-1
1.786666667E1	6.317682696E-2	1.027805675E-2	5.124182856E-2	9.394606455E-2	1.070120930E-1
1.790000000E1	6.340145855E-2	1.374220124E-2	-1.255755260E-2	8.648296638E-2	8.738990560E-2
1.793333333E1	6.233965679E-2	1.604358784E-2	-5.693693714E-2	-1.229296014E-2	5.824887707E-2
1.796666667E1	5.960566274E-2	1.292267056E-2	-4.068700501E-2	1.997442312E-2	4.532559934E-2
1.800000000E1	5.962718979E-2	1.737521605E-2	-5.921213413E-2	6.050336070E-2	8.465656197E-2
1.803333333E1	5.565818713E-2	1.695622794E-2	-7.528578761E-2	1.434023370E-2	7.663936403E-2
1.806666667E1	5.460813728E-2	1.833123163E-2	-7.056263671E-2	1.415086316E-1	1.581258313E-1
1.810000000E1	5.095401135E-2	2.639013672E-2	-8.697206440E-2	1.083592107E-1	1.389455236E-1
1.813333333E1	4.880999966E-2	2.555517901E-2	-5.120769842E-2	-1.064594273E-1	1.181348299E-1
1.816666667E1	4.754016479E-2	1.929284157E-2	3.179435685E-2	-2.364161312E-1	2.385444785E-1
1.820000000E1	5.092962345E-2	9.794103601E-3	9.183195022E-2	-1.615141299E-1	1.857953747E-1
1.823333333E1	5.366229480E-2	8.525232903E-3	6.184043644E-2	-2.401193827E-2	6.633862192E-2
1.826666667E1	5.505231921E-2	8.193307716E-3	-5.819687813E-2	-1.083118888E-2	5.919620999E-2
1.830000000E1	4.978250293E-2	7.803153644E-3	2.939731892E-2	-2.599889635E-2	3.924468079E-2
1.833333333E1	5.701214047E-2	6.460047960E-3	2.951172954E-3	2.686179996E-2	2.702342908E-2
1.836666667E1	4.997924779E-2	9.593940309E-3	-4.525533232E-2	9.759276248E-2	1.075750547E-1
1.840000000E1	5.399511831E-2	1.296623213E-2	2.660626213E-1	9.156379026E-2	2.813774087E-1
1.843333333E1	6.771675588E-2	1.569819299E-2	2.288623488E-1	5.738561803E-2	2.359472056E-1
1.846666667E1	6.925260823E-2	1.679193999E-2	2.257112189E-2	5.325528822E-2	5.784099988E-2
1.850000000E1	6.922149734E-2	1.924854554E-2	-1.353162008E-1		
1.853333333E1	6.023152818E-2		-3.051406748E-1		
1.856666667E1	4.887878568E-2	2.205466102E-2	-2.004336088E-1		
1.860000000E1	4.686928760E-2	2.104276126E-2	-5.423888993E-2	-4.227678631E-2	6.876906166E-2
1.863333333E1	4.526285969E-2	1.923620860E-2	-2.700747012E-2	-6.017885582E-2	6.596133815E-2
1.866666667E1	4.506878959E-2	1.703083754E-2	7.795816130E-3	-7.060762107E-2	7.103668702E-2
1.870000000E1	4.578258076E-2	1.452903386E-2	3.493789576E-2	-7.609813694E-2	8.373519574E-2
1.873333333E1	4.739798264E-2	1.195762841E-2	4.542776307E-2	-6.361007563E-2	7.816599887E-2
1.876666667E1	4.881109830E-2	1.028836215E-2	3.269377349E-2	-3.541474946E-2	4.819841599E-2
1.880000000E1	4.957756754E-2	9.596645109E-3	1.360674777E-2	-2.539480907E-3	1.384169600E-2
1.883333333E1	4.971821482E-2	1.011906342E-2	-1.011517327E-2	3.018265550E-2	3.183252147E-2
1.886666667E1	4.890322265E-2	1.160882214E-2	-2.299070411E-2	5.048682829E-2	5.547515035E-2
1.890000000E1	4.818550121E-2	1.348485198E-2	-2.687182732E-3	7.055685802E-2	7.060801063E-2
1.893333333E1	4.872407714E-2	1.631261268E-2	1.532885072E-2	8.333888300E-2	8.473690509E-2
1.896666667E1	4.920742459E-2	1.904077751E-2	1.435179999E-2	7.573254203E-2	7.708042608E-2
1.900000000E1	4.968086380E-2	2.136144881E-2	2.076693469E-2	5.312849239E-2	5.704298625E-2
1.903333333E1	5.059188690E-2	2.258267700E-2	3.327409062E-2	1.828134733E-2	3.796541540E-2
1.906666667E1	5.189913651E-2	2.258020530E-2	3.047396222E-2	-2.290494220E-2	3.812215564E-2
1.910000000E1	5.262348439E-2	2.105568085E-2	1.154730458E-3	-6.339048080E-2	6.340099730E-2
1.913333333E1	5.197611854E-2	1.835417325E-2	-2.652501371E-2	-8.316903730E-2	8.729642099E-2
1.916666667E1	5.085515014E-2	1.551107837E-2	-4.149690036E-2	-8.058539497E-2	9.064214594E-2
1.920000000E1	4.920965852E-2	1.298181358E-2	-5.789642074E-2	-6.557547186E-2	8.747649995E-2
1.923333333E1	4.699538876E-2	1.113938024E-2	-5.716150204E-2	-4.014249068E-2	6.984881440E-2
1.926666667E1	4.539889172E-2	1.030564754E-2	-3.838856804E-2	-1.554524788E-2	4.141662575E-2
1.930000000E1	4.443615089E-2	1.010303038E-2	-1.259484838E-2	7.044844993E-3	1.443121778E-2
1.933333333E1	4.455923516E-2	1.077530387E-2	1.974651823E-2	3.303327396E-2	3.848535008E-2
1.936666667E1	4.575258543E-2	1.230524865E-2	4.409208473E-2	5.119802175E-2	6.756736910E-2
1.940000000E1	4.749870747E-2	1.418850532E-2	6.056846933E-2	6.540790474E-2	8.914445289E-2
1.943333333E1	4.979048339E-2	1.666577563E-2	6.948866187E-2	7.721233471E-2	1.038769405E-1
1.946666667E1	5.213128493E-2	1.933599430E-2	5.267323891E-2	7.171086665E-2	8.897706723E-2
1.950000000E1	5.330203265E-2	2.144650007E-2	2.057110586E-2	4.876974599E-2	5.293069544E-2
1.953333333E1	5.350269199E-2	2.258731070E-2	-1.491059310E-2	1.187473834E-2	1.906135350E-2
1.956666667E1	5.230799311E-2	2.223814930E-2	-4.425668013E-2	-3.056816734E-2	5.378723445E-2
1.960000000E1	5.055224665E-2	2.054943288E-2	-5.541598253E-2	-6.672501786E-2	8.673614661E-2
1.963333333E1	4.861359428E-2	1.778981477E-2	-4.021034422E-2	-7.983494661E-2	8.938954348E-2
1.966666667E1	4.787155703E-2	1.522710310E-2	-1.739691482E-2	-7.197265028E-2	7.404535795E-2
1.970000000E1	4.745379995E-2	1.299163809E-2	-1.488439382E-3	-5.611632621E-2	5.613606256E-2
1.973333333E1	4.777232774E-2	1.148601469E-2	1.843088500E-2	-3.802190962E-2	4.225355764E-2
1.976666667E1	4.868252562E-2	1.045684411E-2	2.870286154E-2	-1.542613174E-2	3.258557658E-2
1.980000000E1	4.968585184E-2	1.045760591E-2	1.349627822E-2	1.219290312E-2	1.818835925E-2
1.983333333E1	4.958227750E-2	1.126970432E-2	-1.001047573E-2	4.078588418E-2	4.199640429E-2
1.986666667E1	4.901848679E-2	1.317666485E-2	-1.791729784E-2	6.853454811E-2	7.083794073E-2
1.990000000E1	4.838779098E-2	1.583867419E-2	-2.136095079E-2	8.031987106E-2	8.311180364E-2
1.993333333E1	4.759442341E-2	1.853132292E-2	-1.470576509E-2	7.048173772E-2	7.199954777E-2
1.996666667E1	4.740740664E-2	2.053745671E-2	9.454569908E-3	4.826955238E-2	4.918677240E-2
2.000000000E1	4.822472807E-2	2.174929308E-2	3.155724073E-2	2.061003120E-2	3.769128319E-2
2.003333333E1	4.951122269E-2	2.191145879E-2	4.175274320E-2	-1.461308828E-2	4.423611550E-2
2.006666667E1	5.100824428E-2	2.077508720E-2	4.110934016E-2	-4.554345704E-2	6.135294881E-2
2.010000000E1	5.225184537E-2	1.887522832E-2	2.547343091E-2	-6.611651260E-2	7.085399721E-2
2.013333333E1	5.270647301E-2	1.636731969E-2	1.228305352E-3	-7.281890188E-2	7.282926064E-2
2.016666667E1	5.233373239E-2	1.402063486E-2	-2.168051345E-2	-6.405766510E-2	6.762713303E-2
2.020000000E1	5.126110545E-2	1.209680868E-2	-4.787677814E-2	-4.563722552E-2	6.614334614E-2
2.023333333E1	4.914194718E-2	1.097815316E-2	-5.858233658E-2	-1.752201755E-2	6.114663734E-2
2.026666667E1	4.735561634E-2	1.092867418E-2	-5.039653225E-2	9.881632031E-3	5.135617893E-2
2.030000000E1	4.578217836E-2	1.163692863E-2	-3.735572743E-2	3.090204088E-2	4.848078487E-2
2.033333333E1	4.486523451E-2	1.298881024E-2	-1.381735780E-2	4.810872155E-2	5.005365586E-2
2.036666667E1	4.486102118E-2	1.484417673E-2	1.793496187E-2	6.011237795E-2	6.273086035E-2
2.040000000E1	4.606089864E-2	1.699630210E-2	4.053201649E-2	6.047018033E-2	7.279757599E-2
2.043333333E1	4.756315561E-2	1.887552209E-2	4.590608344E-2	4.835283889E-2	6.667357442E-2
2.046666667E1	4.912130420E-2	2.021982470E-2	5.005172633E-2	3.297485752E-2	5.993760537E-2
2.050000000E1	5.089993736E-2	2.107384592E-2	4.634224640E-2	1.279858161E-2	4.807709946E-2
2.053333333E1	5.221078729E-2	2.107306347E-2	2.586988572E-2	-1.550622789E-2	3.016113544E-2
2.056666667E1	5.262459641E-2	2.004009740E-2	-9.352111563E-3	-4.785386690E-2	4.875914855E-2
2.060000000E1	5.158731319E-2	1.788280568E-2	-2.805685189E-2	-6.537341078E-2	7.113979038E-2
2.063333333E1	5.075413962E-2	1.568187001E-2	-1.749410421E-2	-6.538137774E-2	6.768137290E-2
2.066666667E1	5.042103957E-2	1.352404716E-2	-1.721956412E-2	-5.218767163E-2	5.495513132E-2
2.070000000E1	4.960616868E-2	1.220269190E-2	-2.473247244E-2	-2.338686973E-2	3.403881415E-2
2.073333333E1	4.877220808E-2	1.196492251E-2	-8.202781055E-3	3.804363707E-3	9.042057302E-3
2.076666667E1	4.905931661E-2	1.245631615E-2	9.645745246E-3	1.959652881E-2	2.184180264E-2
2.080000000E1	4.941525776E-2	1.327135777E-2	7.487066205E-3	3.262309287E-2	3.347121672E-2
2.083333333E1	4.955845436E-2	1.463118901E-2	-6.371362792E-3	4.431600375E-2	4.477167020E-2
2.086666667E1	4.899050024E-2	1.622575802E-2	-1.852280604E-2	5.613387187E-2	5.911096273E-2
2.090000000E1	4.832360062E-2	1.837344713E-2	-1.465549089E-2	6.244222135E-2	6.413902416E-2
2.093333333E1	4.801346752E-2	2.038857277E-2	-4.623245946E-3	4.587311062E-2	4.610549513E-2
2.096666667E1	4.801538422E-2	2.143165451E-2	2.147381883E-3	1.484016209E-2	1.499472107E-2
2.100000000E1	4.815662631E-2	2.137791691E-2	1.487743053E-2	-2.065860999E-2	2.545812456E-2
2.103333333E1	4.900721293E-2	2.005441384E-2	3.350928867E-2	-5.050436464E-2	6.060992720E-2
2.106666667E1	5.039057889E-2	1.801095927E-2	3.846748644E-2	-6.529313617E-2	7.578219543E-2
2.110000000E1	5.157171202E-2	1.570153810E-2	3.326696328E-2	-6.276039902E-2	7.103209508E-2
2.113333333E1	5.260837644E-2	1.382693267E-2	2.294540028E-2	-4.842698705E-2	5.358791345E-2
2.116666667E1	5.310140537E-2	1.247307229E-2	2.331507263E-3	-2.843822657E-2	2.853364078E-2
2.120000000E1	5.276381026E-2	1.193105090E-2	-2.407547033E-2	-4.620784197E-3	2.451489176E-2
2.123333333E1	5.149637402E-2	1.216502001E-2	-4.587968530E-2	1.844827531E-2	4.944981684E-2
2.126666667E1	4.970516457E-2	1.316093592E-2	-4.977799718E-2	3.999857619E-2	6.385714604E-2
2.130000000E1	4.817784087E-2	1.483159176E-2	-4.355976247E-2	5.504467345E-2	7.019522051E-2
2.133333333E1	4.680118040E-2	1.683058081E-2	-2.850408711E-2	5.854066557E-2	6.511138539E-2
2.136666667E1	4.627756840E-2	1.873430280E-2	-4.132038992E-3	4.828531353E-2	4.846179164E-2
2.140000000E1	4.652571114E-2	2.004960172E-2	1.551134993E-2	2.783475661E-2	3.186495963E-2
2.143333333E1	4.731165839E-2	2.058995324E-2	2.953037867E-2	3.318741734E-3	2.971628024E-2
2.146666667E1	4.849440305E-2	2.027085117E-2	4.603926634E-2	-1.608123902E-2	4.876700005E-2
2.150000000E1	5.038094282E-2	1.951787064E-2	4.594517075E-2	-3.037166277E-2	5.507627997E-2
2.153333333E1	5.155741443E-2	1.824607365E-2	2.589826559E-2	-4.285021599E-2	5.006856470E-2
2.156666667E1	5.210749386E-2	1.666118957E-2	5.151674476E-3	-4.857272352E-2	4.884515554E-2
2.160000000E1	5.190085940E-2	1.500789208E-2	-1.403674779E-2	-4.797632527E-2	4.998757921E-2
2.163333333E1	5.117171067E-2	1.346276789E-2	-1.153324414E-2	-4.031334981E-2	4.193067962E-2
2.166666667E1	5.113197646E-2	1.232033542E-2	-6.643325706E-3	-1.362089210E-2	1.515461903E-2
2.170000000E1	5.072882229E-2	1.255470841E-2	-1.539775032E-2	2.045824216E-2	2.560528045E-2
2.173333333E1	5.010545977E-2	1.368421824E-2	-5.788757602E-3	4.202446063E-2	4.242128010E-2
2.176666667E1	5.034290512E-2	1.535633912E-2	6.094988474E-3	5.002695115E-2	5.039687219E-2
2.180000000E1	5.051179233E-2	1.701934831E-2	-7.079058599E-4	4.502643334E-2	4.503199784E-2
2.183333333E1	5.029571139E-2	1.835810134E-2	-1.074075912E-2	3.493108850E-2	3.654510706E-2
2.186666667E1	4.979574172E-2	1.934808755E-2	-1.882482252E-2	2.557631374E-2	3.175723173E-2
2.190000000E1	4.904072322E-2	2.006318893E-2	-2.132097456E-2	1.511066791E-2	2.613266616E-2
2.193333333E1	4.837434342E-2	2.035546541E-2	-1.546316835E-2	-1.946994508E-3	1.558526109E-2
2.196666667E1	4.800984533E-2	1.993338929E-2	-5.337178697E-3	-2.388398053E-2	2.447304644E-2
2.200000000E1	4.801853151E-2	1.876320004E-2	3.689009662E-3	-4.436198543E-2	4.451510467E-2
2.203333333E1	4.825577931E-2	1.697592360E-2	1.631133085E-2	-5.875469367E-2	6.097682792E-2
2.206666667E1	4.910595356E-2	1.484622046E-2	3.238557396E-2	-5.710974919E-2	6.565324709E-2
2.210000000E1	5.041481758E-2	1.316860698E-2	4.108558805E-2	-3.817590443E-2	5.608409065E-2
2.213333333E1	5.184499277E-2	1.230116016E-2	3.951637164E-2	-1.095649970E-2	4.100717636E-2
2.216666667E1	5.304924235E-2	1.243817367E-2	2.530338294E-2	1.269407728E-2	2.830902305E-2
2.220000000E1	5.353188496E-2	1.314743198E-2	2.402926029E-4	3.122393461E-2	3.122485921E-2
2.223333333E1	5.306526186E-2	1.451976931E-2	-2.612033587E-2	4.742950604E-2	5.414637559E-2
2.226666667E1	5.179052924E-2	1.630939905E-2	-4.570863677E-2	5.594321654E-2	7.224211343E-2
2.230000000E1	5.001801941E-2	1.824931708E-2	-4.855487373E-2	5.365604197E-2	7.236398692E-2
2.233333333E1	4.855353766E-2	1.988646852E-2	-4.172112969E-2	3.754674173E-2	5.612851750E-2
2.236666667E1	4.723661076E-2	2.075243320E-2	-2.452754000E-2	1.267459364E-2	2.760879466E-2
2.240000000E1	4.691836832E-2	2.073144143E-2	-1.460165354E-4	-1.534952317E-2	1.535021767E-2
2.243333333E1	4.722687633E-2	1.972913165E-2	1.906773272E-2	-3.841042907E-2	4.288285779E-2
2.246666667E1	4.818955050E-2	1.817074615E-2	3.144351072E-2	-5.062568834E-2	5.959576064E-2
2.250000000E1	4.932311037E-2	1.635408576E-2	3.058154898E-2	-5.217930864E-2	6.048066954E-2
2.253333333E1	5.022832044E-2	1.469212558E-2	2.610011937E-2	-4.068175542E-2	4.833447481E-2
2.256666667E1	5.106311833E-2	1.364196873E-2	1.248203229E-2	-2.800815150E-2	3.066362145E-2
2.260000000E1	5.106045592E-2	1.282491548E-2	-3.721422863E-6	-1.455751450E-2	1.455751497E-2
2.263333333E1	5.106287024E-2	1.267146777E-2	-2.337238144E-3	3.104255166E-3	3.885753759E-3
2.266666667E1	5.090464005E-2	1.303186582E-2	-2.126600434E-3	2.534347075E-2	2.543253702E-2
2.270000000E1	5.092109687E-2	1.436103249E-2	-3.697387370E-4	5.068068256E-2	5.068203125E-2
2.273333333E1	5.087999080E-2	1.641057799E-2	4.866028120E-3	6.052366076E-2	6.071895702E-2
2.276666667E1	5.124549875E-2	1.839594320E-2	4.891563705E-3	5.470997450E-2	5.492821411E-2
2.280000000E1	5.120609504E-2	2.005790963E-2	-4.933695435E-3	3.463436212E-2	3.498400192E-2
2.283333333E1	5.091658572E-2	2.070490068E-2	-1.390739786E-2	6.943959649E-3	1.554459040E-2
2.286666667E1	5.027893519E-2	2.052084027E-2	-2.313313549E-2	-1.731727829E-2	2.889688711E-2
2.290000000E1	4.937437669E-2	1.955041546E-2	-2.670618068E-2	-3.526025991E-2	4.423240910E-2
2.293333333E1	4.849852314E-2	1.817015628E-2	-2.345292483E-2	-4.308924003E-2	4.905835596E-2
2.296666667E1	4.781084837E-2	1.667779946E-2	-1.723419391E-2	-4.545674773E-2	4.861412710E-2
2.300000000E1	4.734957688E-2	1.513970643E-2	-7.908442064E-3	-4.487909378E-2	4.557056632E-2
2.303333333E1	4.728361889E-2	1.368585987E-2	6.976466264E-3	-3.715586242E-2	3.780514771E-2
2.306666667E1	4.781467463E-2	1.266264893E-2	2.758768403E-2	-2.106406360E-2	3.470987015E-2
2.310000000E1	4.912279783E-2	1.228158896E-2	4.463248711E-2	1.744912458E-3	4.466658287E-2
2.313333333E1	5.079017377E-2	1.277897643E-2	4.918891280E-2	2.556682084E-2	5.543655356E-2
2.316666667E1	5.240205868E-2	1.398604369E-2	3.936085716E-2	4.335090415E-2	5.855406021E-2
2.320000000E1	5.341423092E-2	1.566903671E-2	1.969223925E-2	5.559430015E-2	5.897889873E-2
2.323333333E1	5.371487463E-2	1.769233036E-2	-5.263903410E-3	5.853342357E-2	5.876963803E-2
2.326666667E1	5.306330402E-2	1.957126495E-2	-3.275253309E-2	4.582122980E-2	5.632329468E-2
2.330000000E1	5.153137243E-2	2.074707902E-2	-4.947670872E-2	2.239240924E-2	5.430805371E-2
2.333333333E1	4.976485677E-2	2.106409223E-2	-4.544481007E-2	-7.924662981E-4	4.545171906E-2
2.336666667E1	4.850171842E-2	2.069424793E-2	-3.096186398E-2	-2.750299186E-2	4.141318127E-2
2.340000000E1	4.770073251E-2	1.923055944E-2	-1.320281280E-2	-5.234499096E-2	5.398437130E-2
2.343333333E1	4.762153090E-2	1.720458187E-2	4.085815702E-3	-6.217468587E-2	6.230879114E-2
2.346666667E1	4.797312022E-2	1.508558038E-2	1.859428313E-2	-5.817785546E-2	6.107708433E-2
2.350000000E1	4.886114978E-2	1.332605817E-2	2.553465982E-2	-4.205951483E-2	4.920387830E-2
2.353333333E1	4.967543088E-2	1.228161272E-2	1.781233865E-2	-2.006602354E-2	2.683141273E-2
2.356666667E1	5.004863902E-2	1.198832326E-2	7.777854643E-3	2.780911277E-3	8.260053897E-3
2.360000000E1	5.019395452E-2	1.246700681E-2	5.120351722E-3	2.217793111E-2	2.276134070E-2
2.363333333E1	5.038999580E-2	1.346685201E-2	6.751741257E-3	4.294323958E-2	4.347076989E-2
2.366666667E1	5.064407060E-2	1.532988945E-2	8.890706329E-3	5.857731687E-2	5.924817896E-2
2.370000000E1	5.098270956E-2	1.737200646E-2	1.329640665E-2	6.081780021E-2	6.225431111E-2
2.373333333E1	5.153049771E-2	1.938440946E-2	1.696333514E-2	5.527762850E-2	5.782188990E-2
2.376666667E1	5.211359857E-2	2.105718170E-2	1.073847336E-2	3.339299145E-2	3.507715336E-2
2.380000000E1	5.224639594E-2	2.161060889E-2	7.539458220E-4	2.619173314E-3	2.725528050E-3
2.383333333E1	5.216386162E-2	2.123179325E-2	-1.007850869E-2	-2.790267340E-2	2.966707805E-2
2.386666667E1	5.157449536E-2	1.975043066E-2	-2.411272409E-2	-5.280341528E-2	5.804846362E-2
2.390000000E1	5.055634668E-2	1.771156557E-2	-3.005854496E-2	-6.148714320E-2	6.844110537E-2
2.393333333E1	4.957059236E-2	1.565128778E-2	-3.021209337E-2	-5.823866622E-2	6.560878622E-2
2.396666667E1	4.854220712E-2	1.382898782E-2	-3.052576967E-2	-4.521874091E-2	5.455783302E-2
2.400000000E1	4.753554105E-2	1.263670506E-2	-2.060748235E-2	-2.779099444E-2	3.459779907E-2
2.403333333E1	4.716837497E-2	1.197625486E-2	-3.092725820E-3	-9.277297579E-3	9.779223045E-3
2.406666667E1	4.732935933E-2	1.201821855E-2	1.588781200E-2	1.236009166E-2	2.012944202E-2
2.410000000E1	4.822756243E-2	1.280026097E-2	3.622804275E-2	3.482722485E-2	5.025342448E-2
2.413333333E1	4.974456218E-2	1.434003354E-2	4.334097756E-2	5.062444739E-2	6.664289167E-2
2.416666667E1	5.111696094E-2	1.617522413E-2	4.266404048E-2	6.030945601E-2	7.387456148E-2
2.420000000E1	5.258883154E-2	1.836066394E-2	3.498208466E-2	6.022539885E-2	6.964800724E-2
2.423333333E1	5.344909992E-2	2.019025072E-2	1.308174702E-2	4.439432077E-2	4.628161430E-2
2.426666667E1	5.346094801E-2	2.132028533E-2	-1.099507636E-2	2.050446937E-2	2.326639139E-2
2.430000000E1	5.271609482E-2	2.155721534E-2	-3.113645745E-2	-9.259317110E-3	3.248405664E-2
2.433333333E1	5.138518418E-2	2.070299752E-2	-4.333874726E-2	-3.983227660E-2	5.886303826E-2
2.436666667E1	4.982684501E-2	1.890173023E-2	-3.835679405E-2	-5.655561201E-2	6.833579516E-2
2.440000000E1	4.882806458E-2	1.693262339E-2	-1.989654527E-2	-5.977586159E-2	6.300020748E-2
2.443333333E1	4.850040866E-2	1.491667279E-2	-1.191551441E-3	-5.517644184E-2	5.518930629E-2
2.446666667E1	4.874862782E-2	1.325419393E-2	9.843661203E-3	-4.094263979E-2	4.210935073E-2
2.450000000E1	4.915665274E-2	1.218716347E-2	1.047700607E-2	-2.228659215E-2	2.462640546E-2
2.453333333E1	4.944709489E-2	1.176842112E-2	8.318417942E-3	1.992368120E-3	8.553689717E-3
2.456666667E1	4.971121393E-2	1.231998802E-2	1.777803272E-3	2.823186108E-2	2.828778119E-2
2.460000000E1	4.956561511E-2	1.365054519E-2	-2.597993941E-3	4.772126870E-2	4.779193508E-2
2.463333333E1	4.953801434E-2	1.550140593E-2	-3.079636059E-4	6.034167636E-2	6.034246223E-2
2.466666667E1	4.954508420E-2	1.767332362E-2	7.747450683E-3	6.046783701E-2	6.096213829E-2
2.470000000E1	5.005451105E-2	1.953259506E-2	1.828267961E-2	4.856294092E-2	5.189041920E-2
2.473333333E1	5.076392951E-2	2.091085301E-2	2.579253346E-2	3.010724060E-2	3.964468084E-2
2.476666667E1	5.177401328E-2	2.153974444E-2	2.637300440E-2	3.351982011E-3	2.658516775E-2
2.480000000E1	5.252212980E-2	2.113431848E-2	1.485432288E-2	-2.732082037E-2	3.109787989E-2
2.483333333E1	5.276430147E-2	1.971835641E-2	-2.006090068E-4	-5.070806453E-2	5.070846134E-2
2.486666667E1	5.250875587E-2	1.775378084E-2	-1.478406882E-2	-6.069012989E-2	6.246487458E-2
2.490000000E1	5.177869688E-2	1.567234775E-2	-2.553757272E-2	-5.711726029E-2	6.256635713E-2
2.493333333E1	5.080625102E-2	1.394596349E-2	-3.605581217E-2	-4.438104499E-2	5.718127968E-2
2.496666667E1	4.937497607E-2	1.271361142E-2	-3.699949149E-2	-2.641507316E-2	4.546117531E-2
2.500000000E1	4.833961825E-2	1.218495861E-2	-2.547745992E-2	-3.129408471E-3	2.566893378E-2
2.503333333E1	4.767647874E-2	1.250498419E-2	-1.224669700E-2	1.924422808E-2	2.281056558E-2
2.506666667E1	4.752317178E-2	1.346790715E-2	4.741497917E-3	3.717722613E-2	3.747836637E-2
2.510000000E1	4.799257860E-2	1.498346593E-2	1.966675085E-2	4.856206522E-2	5.239327502E-2
2.513333333E1	4.883428851E-2	1.670537817E-2	3.117337019E-2	5.282877385E-2	6.134051153E-2
2.516666667E1	5.007080328E-2	1.850538419E-2	3.878568919E-2	4.985152632E-2	6.316252340E-2
2.520000000E1	5.142000112E-2	2.002881325E-2	3.722334479E-2	3.645193847E-2	5.209914794E-2
2.523333333E1	5.255235960E-2	2.093551342E-2	2.308726734E-2	1.524501352E-2	2.766644810E-2
2.526666667E1	5.295915228E-2	2.104514749E-2	5.047597270E-3	-1.049572766E-2	1.164639589E-2
2.530000000E1	5.288886609E-2	2.023579824E-2	-1.116315726E-2	-3.749886148E-2	3.912519256E-2
2.533333333E1	5.221494179E-2	1.854522339E-2	-2.339574123E-2	-5.355370375E-2	5.844108052E-2
2.536666667E1	5.132915001E-2	1.666555133E-2	-2.550054151E-2	-5.319058264E-2	5.898741983E-2
2.540000000E1	5.051490569E-2	1.499918455E-2	-2.202725505E-2	-4.611989876E-2	5.111012646E-2
2.543333333E1	4.986066634E-2	1.359089141E-2	-1.204210491E-2	-2.952392025E-2	3.188532825E-2
2.546666667E1	4.971209870E-2	1.303092320E-2	-1.750849810E-3	-8.839864920E-3	9.011586256E-3
2.550000000E1	4.974394302E-2	1.300156708E-2	1.425931013E-3	6.389682665E-3	6.546856025E-3
2.553333333E1	4.980716077E-2	1.345690204E-2	5.787795236E-4	2.373409581E-2	2.374115182E-2
2.556666667E1	4.978252832E-2	1.458384013E-2	-3.474575546E-3	4.230540171E-2	4.244784670E-2
2.560000000E1	4.957552240E-2	1.627726216E-2	-5.768970639E-3	5.382459250E-2	5.413287153E-2
2.563333333E1	4.939793027E-2	1.817214630E-2	-2.527713435E-3	5.297921710E-2	5.303948321E-2
2.566666667E1	4.940700817E-2	1.980920996E-2	4.342328635E-3	3.989357112E-2	4.012920177E-2
2.570000000E1	4.968741885E-2	2.083171771E-2	1.049772999E-2	1.639818517E-2	1.947056270E-2
2.573333333E1	5.010685683E-2	2.090242231E-2	2.255658308E-2	-8.816905233E-3	2.421853130E-2
2.576666667E1	5.119119106E-2	2.024392403E-2	3.017689031E-2	-3.002039834E-2	4.256605485E-2
2.580000000E1	5.211864952E-2	1.890106242E-2	2.326511298E-2	-4.794229284E-2	5.328910700E-2
2.583333333E1	5.274219859E-2	1.704777117E-2	1.419434395E-2	-5.140541640E-2	5.332913120E-2
2.586666667E1	5.306493912E-2	1.547403466E-2	-5.163767541E-4	-4.354283278E-2	4.354589455E-2
2.590000000E1	5.270777347E-2	1.414491565E-2	-1.764108182E-2	-2.991395148E-2	3.472826314E-2
2.593333333E1	5.188886700E-2	1.347977123E-2	-2.694712342E-2	-9.997269279E-3	2.874183108E-2
2.596666667E1	5.091129858E-2	1.347843103E-2	-3.268823350E-2	8.212184146E-3	3.370401427E-2
2.600000000E1	4.970965143E-2	1.402725017E-2	-3.262142023E-2	2.329925180E-2	4.008755658E-2
2.603333333E1	4.873653723E-2	1.503171449E-2	-2.052861637E-2	3.718248911E-2	4.247306896E-2
2.606666667E1	4.834107700E-2	1.650608278E-2	-5.556817789E-3	4.495362825E-2	4.529577151E-2
2.610000000E1	4.836608271E-2	1.802862304E-2	5.480895318E-3	4.129236330E-2	4.165452533E-2
2.613333333E1	4.870647003E-2	1.925890700E-2	1.796042940E-2	3.052987246E-2	3.542104088E-2
2.616666667E1	4.956344467E-2	2.006394787E-2	2.553241077E-2	1.492900405E-2	2.957666583E-2
