质量_A
t	x	y	v	v_{y}	v_{x}
8.733333333E0	1.088152511E-1	-1.139704804E-2	3.670410703E-1	-2.690094593E-1	2.497059432E-1
8.766666667E0	1.053471516E-1	-2.215239048E-2	3.337954340E-1	-3.014822410E-1	-1.432754345E-1
8.800000000E0	9.926355547E-2	-3.149586410E-2	2.630735916E-1	-2.502731988E-1	-8.106195509E-2
8.833333333E0	9.994302124E-2	-3.883727040E-2	2.237900958E-1	-1.032680982E-1	1.985389304E-1
8.866666667E0	1.124994842E-1	-3.838040398E-2	1.859175416E-1	-2.721483391E-2	1.839148854E-1
8.900000000E0	1.122040136E-1	-4.065159266E-2	1.762466842E-1	-9.336054927E-2	-1.494881318E-1
8.933333333E0	1.025336087E-1	-4.460444060E-2	2.653127743E-1	-6.745683016E-2	-2.565939287E-1
8.966666667E0	9.509775168E-2	-4.514871467E-2	2.609793871E-1	2.429876556E-2	-2.598457436E-1
9.000000000E0	8.521055914E-2	-4.298452289E-2	3.181348698E-1	8.730515985E-2	-3.059209121E-1
9.033333333E0	7.470302421E-2	-3.932837068E-2	3.008256538E-1	3.661668053E-2	-2.985888355E-1
9.066666667E0	6.530463677E-2	-4.054341086E-2	3.462362607E-1	-5.855955764E-3	-3.461867357E-1
9.100000000E0	5.162390850E-2	-3.971876773E-2	5.022586814E-1	2.309875324E-1	-4.459916399E-1
9.133333333E0	3.557186077E-2	-2.514424203E-2	4.691809871E-1	3.008758732E-1	-3.600062605E-1
9.166666667E0	2.762349113E-2	-1.966037618E-2	2.168045196E-1	4.065578689E-2	-2.129584624E-1
9.200000000E0	2.137462995E-2	-2.243385624E-2	2.097915125E-1	3.345569315E-2	-2.071067244E-1
9.233333333E0	1.381637617E-2	-1.742999664E-2	1.970599409E-1	1.960501618E-1	1.992371385E-2
9.266666667E0	2.270287754E-2	-9.363845452E-3	2.240453813E-1	2.002557219E-1	1.004687949E-1
9.300000000E0	2.051429583E-2	-4.079615180E-3	1.144619668E-1	1.115182822E-1	-2.579175428E-2
9.333333333E0	2.098342725E-2	-1.929293308E-3	7.048950602E-2	-6.329419053E-2	-3.102605201E-2
9.366666667E0	1.844589237E-2	-8.299227882E-3	8.424074045E-2	-7.580263917E-2	-3.674863599E-2
9.400000000E0	1.853351819E-2	-6.982802586E-3	4.733439864E-2	4.055281623E-2	-2.441340597E-2
9.433333333E0	1.681833197E-2	-5.595706800E-3	2.575097728E-1	1.469526149E-2	2.570901250E-1
9.466666667E0	3.567285985E-2	-6.003118487E-3	4.463356904E-1	-1.086574038E-2	4.462034112E-1
9.500000000E0	4.656522605E-2	-6.320089492E-3	3.122373141E-1	-1.850103425E-2	3.116887102E-1
9.533333333E0	5.645210720E-2	-7.236520770E-3	3.216083596E-1	-5.902012525E-2	3.161464246E-1
9.566666667E0	6.764165436E-2	-1.025476451E-2	4.086638694E-1	-1.141705335E-1	3.923917016E-1
9.600000000E0	8.261155397E-2	-1.484788967E-2	3.730092266E-1	-5.262856465E-2	3.692778321E-1
9.633333333E0	9.226017650E-2	-1.376333549E-2	3.131366492E-1	4.725400162E-2	3.095506750E-1
9.666666667E0	1.032482656E-1	-1.169762290E-2	2.435799827E-1	-1.092569743E-1	2.177019098E-1
9.700000000E0	1.067736372E-1	-2.104713378E-2	1.156651437E-1	-1.121478352E-1	2.830704003E-2
9.733333333E0	1.051354016E-1	-1.917414525E-2	1.356285561E-1	1.999171875E-2	1.341470701E-1
9.766666667E0	1.157167752E-1	-1.971435253E-2	1.671198657E-1	-2.399892155E-3	1.671026332E-1
9.800000000E0	1.162755772E-1	-1.933413806E-2	3.715335416E-2	1.614138016E-2	-3.346382483E-2
9.833333333E0	1.134858535E-1	-1.863826051E-2	2.352832524E-1	1.733911133E-1	-1.590400285E-1
9.866666667E0	1.056729086E-1	-7.774730502E-3	2.048626906E-1	-3.543768509E-2	-2.017743603E-1
9.900000000E0	1.000342295E-1	-2.100077285E-2	2.598286020E-1	-1.676082472E-1	-1.985406202E-1
9.933333333E0	9.243686727E-2	-1.894861365E-2	2.945369317E-1	8.306925893E-2	-2.825800813E-1
9.966666667E0	8.119555740E-2	-1.546282226E-2	3.493090845E-1	1.531012912E-1	-3.139694748E-1
1.000000000E1	7.150556895E-2	-8.741860901E-3	3.488638774E-1	1.388050208E-1	-3.200611990E-1
1.003333333E1	5.985814413E-2	-6.209154205E-3	3.144392311E-1	3.054945219E-2	-3.129516912E-1
1.006666667E1	5.064212286E-2	-6.705230754E-3	2.999526123E-1	2.378175017E-2	-2.990083577E-1
1.010000000E1	3.992425362E-2	-4.623704194E-3	3.257716316E-1	9.740937876E-2	-3.108674459E-1
1.013333333E1	2.991762647E-2	-2.112721705E-4	2.348161573E-1	-2.341185021E-2	-2.336461277E-1
1.016666667E1	2.434784511E-2	-6.184494208E-3	2.114811232E-1	-1.152212248E-1	-1.773367836E-1
1.020000000E1	1.809517423E-2	-7.892687158E-3	1.839481537E-1	-6.650561308E-2	-1.715048882E-1
1.023333333E1	1.291418590E-2	-1.061820175E-2	1.408578871E-1	-8.454462267E-2	-1.126638856E-1
1.026666667E1	1.058424852E-2	-1.352899534E-2	1.030770784E-1	-1.009582109E-1	-2.079239645E-2
1.030000000E1	1.152802613E-2	-1.734874914E-2	7.245238376E-2	4.112766926E-2	5.964782255E-2
1.033333333E1	1.456077003E-2	-1.078715072E-2	1.219012213E-1	1.930095858E-2	1.203635359E-1
1.036666667E1	1.955226186E-2	-1.606201857E-2	3.554559870E-1	-2.711148214E-1	2.298819530E-1
1.040000000E1	2.988623356E-2	-2.886147215E-2	3.893042154E-1	-2.676147399E-1	2.827368442E-1
1.043333333E1	3.840138480E-2	-3.390300123E-2	2.099805589E-1	-2.818410100E-2	2.080804930E-1
1.046666667E1	4.375826642E-2	-3.074041221E-2	1.862024985E-1	-1.934192343E-3	1.861924525E-1
1.050000000E1	5.081421497E-2	-3.403194738E-2	2.729644012E-1	-1.081463300E-1	2.506270848E-1
1.053333333E1	6.046673874E-2	-3.795016755E-2	2.851472057E-1	-8.835975298E-2	2.711115693E-1
1.056666667E1	6.888831959E-2	-3.992259758E-2	4.936410239E-1	-1.302258129E-1	4.761540697E-1
1.060000000E1	9.221034339E-2	-4.663188840E-2	4.764048848E-1	-9.411504359E-2	4.670160306E-1
1.063333333E1	1.000227216E-1	-4.619693382E-2	2.197458115E-1	2.696874250E-2	2.180846363E-1
1.066666667E1	1.067493191E-1	-4.483397224E-2	1.761458746E-1	6.684840117E-2	1.629682803E-1
1.070000000E1	1.108872736E-1	-4.174037374E-2	1.540831320E-1	6.953631105E-2	-1.375002292E-1
1.073333333E1	9.758263720E-2	-4.019821817E-2	1.500951338E-1	1.500875510E-1	-1.508714708E-3
1.076666667E1	1.107866927E-1	-3.173453701E-2	2.678887946E-1	1.793725203E-1	1.989721217E-1
1.080000000E1	1.108474453E-1	-2.824005015E-2	1.697116892E-1	1.413746041E-1	-9.388971587E-2
1.083333333E1	1.045273783E-1	-2.230956340E-2	3.753944099E-1	2.352719001E-1	-2.925202488E-1
1.086666667E1	9.134609539E-2	-1.255525681E-2			
1.090000000E1					
1.093333333E1	6.547084005E-2	1.045692785E-2			
1.096666667E1	5.452781444E-2	1.720854121E-2	1.139686750E-1	-3.545448623E-2	-1.083136109E-1
1.100000000E1	5.824993266E-2	8.093295431E-3	1.713536191E-1	8.727010401E-3	-1.711312422E-1
1.103333333E1	4.311906496E-2	1.779034191E-2	3.608376128E-1	1.677922452E-1	-3.194519451E-1
1.106666667E1	3.695313632E-2	1.927944511E-2	1.561647542E-1	2.670671278E-2	-1.538641672E-1
1.110000000E1	3.286145382E-2	1.957078943E-2	9.985331374E-2	2.233517083E-3	-9.982833098E-2
1.113333333E1	3.029791426E-2	1.942834625E-2	9.938586618E-2	-8.161112277E-2	-5.672014665E-2
1.116666667E1	2.908011071E-2	1.413004791E-2	1.444055092E-1	-1.151331315E-1	-8.716256707E-2
1.120000000E1	2.448707645E-2	1.175280415E-2	1.620028269E-1	-1.553476434E-1	-4.595677980E-2
1.123333333E1	2.601632539E-2	3.773538350E-3	2.571961712E-1	-2.430449799E-1	8.413684244E-2
1.126666667E1	3.009619928E-2	-4.450194510E-3	3.027365688E-1	-2.716869233E-1	1.335501620E-1
1.130000000E1	3.491966952E-2	-1.433892321E-2	3.277145189E-1	-2.836699506E-1	1.640980349E-1
1.133333333E1	4.103606827E-2	-2.336152455E-2	3.238011743E-1	-2.675446598E-1	1.823925861E-1
1.136666667E1	4.707917526E-2	-3.217523386E-2	3.069488745E-1	-2.452268427E-1	1.846115034E-1
1.140000000E1	5.334350183E-2	-3.970998073E-2	2.823253655E-1	-2.149683809E-1	1.830196908E-1
1.143333333E1	5.928048798E-2	-4.650645925E-2	2.483295569E-1	-1.813780729E-1	1.696159293E-1
1.146666667E1	6.465123046E-2	-5.180185225E-2	2.087695258E-1	-1.400996523E-1	1.547798512E-1
1.150000000E1	6.959914473E-2	-5.584643608E-2	1.679833472E-1	-9.878940512E-2	1.358641173E-1
1.153333333E1	7.370883827E-2	-5.838781259E-2	1.194396002E-1	-4.965075652E-2	1.086306608E-1
1.156666667E1	7.684118878E-2	-5.915648651E-2	6.826269396E-2	4.402417838E-3	6.812058502E-2
1.160000000E1	7.825021061E-2	-5.809431807E-2	6.644560807E-2	6.159521546E-2	2.492083995E-2
1.163333333E1	7.850257811E-2	-5.505013881E-2	1.115161889E-1	1.108972470E-1	-1.173290241E-2
1.166666667E1	7.746801712E-2	-5.070116827E-2	1.594521031E-1	1.520837868E-1	-4.791132416E-2
1.170000000E1	7.530848983E-2	-4.491121970E-2	2.148458456E-1	1.989046697E-1	-8.121372886E-2
1.173333333E1	7.205376852E-2	-3.744085696E-2	2.628592216E-1	2.367377310E-1	-1.142375468E-1
1.176666667E1	6.769265338E-2	-2.912870429E-2	2.998875548E-1	2.609650930E-1	-1.477489959E-1
1.180000000E1	6.220383547E-2	-2.004318410E-2	3.332054181E-1	2.901856012E-1	-1.637625339E-1
1.183333333E1	5.677515112E-2	-9.782997549E-3	3.465532248E-1	3.080474613E-1	-1.587636583E-1
1.186666667E1	5.161959158E-2	4.933133223E-4	3.421509861E-1	3.051237874E-1	-1.548120528E-1
1.190000000E1	4.645434760E-2	1.055858827E-2	3.142261949E-1	2.855666654E-1	-1.311098058E-1
1.193333333E1	4.287893785E-2	1.953109102E-2	2.614825162E-1	2.457869084E-1	-8.922949032E-2
1.196666667E1	4.050571491E-2	2.694438217E-2	1.945189818E-1	1.924341429E-1	-2.840307937E-2
1.200000000E1	4.098539923E-2	3.236003388E-2	1.200054130E-1	1.196153993E-1	9.667232536E-3
1.203333333E1	4.115019708E-2	3.491874212E-2	4.011625989E-2	3.536290570E-2	1.894146794E-2
1.206666667E1	4.224816376E-2	3.471756092E-2	7.541381510E-2	-4.642728586E-2	5.942853384E-2
1.210000000E1	4.511209934E-2	3.182358973E-2	1.607936045E-1	-1.300058769E-1	9.462058554E-2
1.213333333E1	4.855620280E-2	2.605050246E-2	2.339688777E-1	-2.000986148E-1	1.212517221E-1
1.216666667E1	5.319554748E-2	1.848368208E-2	2.904253651E-1	-2.542058840E-1	1.404502091E-1
1.220000000E1	5.791955007E-2	9.103443526E-3	3.298939956E-1	-2.803105558E-1	1.739426361E-1
1.223333333E1	6.479172321E-2	-2.036883061E-4	3.443738275E-1	-2.943069030E-1	1.788205244E-1
1.226666667E1	6.984091836E-2	-1.051701667E-2	3.317564572E-1	-2.968846785E-1	1.480602396E-1
1.230000000E1	7.466240586E-2	-1.999600020E-2	3.021805941E-1	-2.726019167E-1	1.303890580E-1
1.233333333E1	7.853352223E-2	-2.869047778E-2	2.663593324E-1	-2.464028836E-1	1.011578615E-1
1.236666667E1	8.140626329E-2	-3.642285911E-2	2.202219766E-1	-2.104179853E-1	6.497684544E-2
1.240000000E1	8.286531192E-2	-4.271834347E-2	1.760955453E-1	-1.742663751E-1	2.531544147E-2
1.243333333E1	8.309395939E-2	-4.804061745E-2	1.388749312E-1	-1.380638063E-1	-1.498772480E-2
1.246666667E1	8.186613027E-2	-5.192259723E-2	1.086175707E-1	-8.891220918E-2	-6.238906727E-2
1.250000000E1	7.893468823E-2	-5.396809806E-2	1.152702239E-1	-3.640929047E-2	-1.093690454E-1
1.253333333E1	7.457486058E-2	-5.434988326E-2	1.461041315E-1	4.842285740E-3	-1.460238663E-1
1.256666667E1	6.919976382E-2	-5.364527901E-2	1.764608006E-1	5.335678413E-2	-1.682006770E-1
1.260000000E1	6.336148211E-2	-5.079276431E-2	2.149800934E-1	1.029138196E-1	-1.887463543E-1
1.263333333E1	5.661667353E-2	-4.678435770E-2	2.508202820E-1	1.417196184E-1	-2.069453155E-1
1.266666667E1	4.956512774E-2	-4.134478975E-2	2.713480940E-1	1.755164145E-1	-2.069390643E-1
1.270000000E1	4.282073591E-2	-3.508326341E-2	2.699993716E-1	2.005309904E-1	-1.807954163E-1
1.273333333E1	3.751209999E-2	-2.797605706E-2	2.771946716E-1	2.257774687E-1	-1.608148643E-1
1.276666667E1	3.209974495E-2	-2.003143216E-2	1.206083840E-1	7.265499864E-2	-9.626854864E-2
1.280000000E1	3.109419674E-2	-2.313239048E-2	1.205373878E-1	1.049988678E-1	-5.919881430E-2
1.283333333E1	2.815315733E-2	-1.303150764E-2	2.682499355E-1	2.572526016E-1	-7.602056878E-2
1.286666667E1	2.602615883E-2	-5.982217041E-3	3.439782165E-1	3.258762911E-1	-1.101165578E-1
1.290000000E1	2.081205348E-2	8.693578436E-3	2.975925954E-1	2.909793611E-1	-6.238881529E-2
1.293333333E1	2.186690447E-2	1.341640703E-2	1.366446565E-1	1.217546054E-1	6.202884988E-2
1.296666667E1	2.494731014E-2	1.681055213E-2	1.314412792E-1	7.526175034E-2	1.077612120E-1
1.300000000E1	2.905098527E-2	1.843385706E-2	1.525862081E-1	2.491526338E-2	1.505383026E-1
1.303333333E1	3.498319698E-2	1.847156969E-2	2.060382348E-1	-2.353507156E-2	2.046896544E-1
1.306666667E1	4.269696223E-2	1.686485228E-2	2.583056986E-1	-6.995750161E-2	2.486519292E-1
1.310000000E1	5.155999226E-2	1.380773624E-2	3.082700896E-1	-1.136375464E-1	2.865605629E-1
1.313333333E1	6.180099975E-2	9.289015860E-3	3.547327201E-1	-1.413607390E-1	3.253497259E-1
1.316666667E1	7.324997399E-2	4.383686981E-3	3.500058516E-1	-1.570342059E-1	3.128008221E-1
1.320000000E1	8.265438790E-2	-1.179931199E-3	3.147585803E-1	-1.641607044E-1	2.685595409E-1
1.323333333E1	9.115394338E-2	-6.560359981E-3	2.675436605E-1	-1.607357286E-1	2.138776188E-1
1.326666667E1	9.691289582E-2	-1.189564644E-2	2.034850734E-1	-1.523407213E-1	1.349017411E-1
1.330000000E1	1.001473928E-1	-1.671640806E-2	1.458931743E-1	-1.349161259E-1	5.551988209E-2
1.333333333E1	1.006142213E-1	-2.089005483E-2	1.207630530E-1	-1.194897726E-1	-1.749026046E-2
1.336666667E1	9.898137542E-2	-2.468239290E-2	1.274691541E-1	-9.486519565E-2	-8.514094143E-2
1.340000000E1	9.493815853E-2	-2.721440121E-2	1.624051383E-1	-6.971294993E-2	-1.466817424E-1
1.343333333E1	8.920259260E-2	-2.932992290E-2	1.996338971E-1	-3.183337500E-2	-1.970794994E-1
1.346666667E1	8.179952523E-2	-2.933662621E-2	2.487069484E-1	1.327243715E-2	-2.483525490E-1
1.350000000E1	7.264575600E-2	-2.844509375E-2	1.299889931E-1	-1.011664746E-1	-8.162403290E-2
1.353333333E1	7.635792304E-2	-3.608105785E-2	2.977829280E-1	4.649949476E-2	-2.941300209E-1
1.356666667E1	5.303708794E-2	-2.534512744E-2	5.381427425E-1	2.120572217E-1	-4.946001881E-1
1.360000000E1	4.338457717E-2	-2.194390973E-2	1.975135139E-1	-5.559604710E-2	-1.895274853E-1
1.363333333E1	4.040192225E-2	-2.905153058E-2	1.781375506E-1	-9.533819476E-2	-1.504779570E-1
1.366666667E1	3.335271337E-2	-2.829978938E-2	3.151657699E-1	1.830714915E-1	-2.565429623E-1
1.370000000E1	2.329905809E-2	-1.684676447E-2	3.342164747E-1	2.288350447E-1	-2.435881243E-1
1.373333333E1	1.711350508E-2	-1.304411974E-2	1.795306847E-1	9.499577239E-2	-1.523386687E-1
1.376666667E1	1.314314685E-2	-1.051371298E-2	1.021839868E-1	5.496985754E-2	-8.613873649E-2
1.380000000E1	1.137092265E-2	-9.379462572E-3	1.188540130E-1	1.077245551E-1	-5.021649768E-2
1.383333333E1	9.795380338E-3	-3.332075973E-3	1.000920342E-1	9.827237394E-2	-1.899883767E-2
1.386666667E1	1.010433347E-2	-2.827970976E-3	4.799374224E-2	-1.083422071E-2	4.675488162E-2
1.390000000E1	1.291237245E-2	-4.054357353E-3	1.209814331E-1	-4.649449714E-2	1.116905050E-1
1.393333333E1	1.755036713E-2	-5.927604118E-3	1.837456561E-1	-5.696730138E-2	1.746917077E-1
1.396666667E1	2.455848629E-2	-7.852177446E-3	4.849359713E-1	-2.331105403E-2	4.843753617E-1
1.400000000E1	4.984205791E-2	-7.481674387E-3	5.025857350E-1	-1.225863001E-1	4.874064219E-1
1.403333333E1	5.705224775E-2	-1.602459745E-2	3.114605572E-1	-1.668534502E-1	2.629973477E-1
1.406666667E1	6.737521442E-2	-1.860523773E-2	3.248116944E-1	-7.913916178E-2	3.150232212E-1
1.410000000E1	7.805379583E-2	-2.130054157E-2	3.478362087E-1	1.933777609E-2	3.472982558E-1
1.413333333E1	9.052843148E-2	-1.731605266E-2	9.426354588E-2	2.206696396E-2	9.164423159E-2
1.416666667E1	8.416341126E-2	-1.982941064E-2	1.265933535E-1	-4.931991329E-2	1.165908371E-1
1.420000000E1	9.830115395E-2	-2.060404688E-2	2.594132421E-1	1.619226167E-2	2.589073982E-1
1.423333333E1	1.014239045E-1	-1.874992653E-2	1.517082737E-1	4.495064581E-2	1.448959618E-1
1.426666667E1	1.079608847E-1	-1.760733716E-2	1.213942037E-1	4.222189270E-2	1.138150450E-1
1.430000000E1	1.090115741E-1	-1.593513368E-2	7.528502168E-2	6.225776275E-2	-4.232972320E-2
1.433333333E1	1.051389032E-1	-1.345681964E-2	1.703911051E-1	7.111791513E-2	-1.548398232E-1
1.436666667E1	9.868891927E-2	-1.119393934E-2	2.442862404E-1	7.407837041E-2	-2.327835095E-1
1.440000000E1	8.962000256E-2	-8.518261612E-3	1.148024230E-1	4.484132379E-2	-1.056827895E-1
1.443333333E1	9.164339997E-2	-8.204517753E-3	7.245313909E-2	2.274169217E-2	-6.879151693E-2
1.446666667E1	8.503390143E-2	-7.002148801E-3	3.051588816E-1	1.090158381E-1	-2.850219116E-1
1.450000000E1	7.264193919E-2	-9.367952144E-4	3.692505962E-1	1.421287427E-1	-3.408011492E-1
1.453333333E1	6.231382482E-2	2.473100713E-3	3.010436087E-1	8.272677213E-2	-2.894538573E-1
1.456666667E1	5.334501537E-2	4.578322928E-3	2.601742884E-1	-8.872933953E-3	-2.600229439E-1
1.460000000E1	4.497896189E-2	1.881571783E-3	4.349875734E-1	7.390360670E-2	-4.286635580E-1
1.463333333E1	2.476744484E-2	9.505230041E-3	2.042960424E-1	-3.992269858E-2	-2.003573085E-1
1.466666667E1	3.162180799E-2	-7.799414558E-4	1.015951817E-1	-3.485362705E-2	-9.542958469E-2
1.470000000E1	1.840547253E-2	7.181654904E-3	1.359180365E-1	-5.647712658E-2	-1.236286650E-1
1.473333333E1	2.337989698E-2	-4.545083228E-3	1.124282219E-1	-1.083467533E-1	3.001809692E-2
1.476666667E1	2.040667899E-2	-4.146198115E-5	9.084586430E-3	-9.020721580E-3	-1.075310547E-3
1.480000000E1	2.330820961E-2	-5.146464667E-3	1.305572817E-1	-1.158095081E-1	6.027737255E-2
1.483333333E1	2.442517049E-2	-7.762095855E-3	2.346342073E-1	-1.888944284E-1	1.391837137E-1
1.486666667E1	3.258712386E-2	-1.773942656E-2	3.789502856E-1	-3.115955943E-1	2.156652605E-1
1.490000000E1	3.880285452E-2	-2.853513547E-2	3.312936485E-1	-2.639686403E-1	2.001900059E-1
1.493333333E1	4.593312426E-2	-3.533733591E-2	2.145760233E-1	-9.950744308E-2	1.901082285E-1
1.496666667E1	5.147673642E-2	-3.516896501E-2	1.750786655E-1	-5.672303089E-2	1.656352525E-1
1.500000000E1	5.697547442E-2	-3.911887131E-2	2.156300960E-1	-1.137519945E-1	1.831852124E-1
1.503333333E1	6.368908392E-2	-4.275243131E-2	4.516237152E-1	-1.415930167E-1	4.288535854E-1
1.506666667E1	8.556571345E-2	-4.855840575E-2	4.087161052E-1	-9.433805927E-2	3.976797521E-1
1.510000000E1	9.020106739E-2	-4.904163526E-2	1.880005760E-2	-1.620375498E-2	-9.533125948E-3
1.513333333E1	8.493017172E-2	-4.963865609E-2	2.929139484E-2	2.877896759E-2	-5.454982680E-3
1.516666667E1	8.983740188E-2	-4.712303742E-2	2.628219637E-1	9.904511242E-2	2.434449637E-1
1.520000000E1	1.011598360E-1	-4.303564859E-2	2.335855124E-1	7.745711752E-2	2.203692051E-1
1.523333333E1	1.045286822E-1	-4.195922958E-2	9.394247726E-2	9.341500008E-2	9.941166650E-3
1.526666667E1	1.018225804E-1	-3.680798192E-2	4.099852873E-1	2.859157094E-1	-2.938369325E-1
1.530000000E1	8.493955338E-2	-2.289818229E-2	4.368219363E-1	3.231276507E-1	-2.939420444E-1
1.533333333E1	8.222644412E-2	-1.526613854E-2	1.487122506E-1	1.304068576E-1	-7.147996195E-2
1.536666667E1	8.017422259E-2	-1.420439179E-2	2.176990792E-1	2.124723713E-1	4.741709069E-2
1.540000000E1	8.538758350E-2	-1.101313789E-3	2.687200804E-1	1.709903380E-1	-2.072987842E-1
1.543333333E1	6.635430364E-2	-2.805035923E-3	4.581642466E-1	2.280967348E-1	-3.973491618E-1
1.546666667E1	5.889763938E-2	1.410513520E-2	4.464402890E-1	3.947908867E-1	-2.084444470E-1
1.550000000E1	5.245800718E-2	2.351435652E-2	2.119108045E-1	1.467387023E-1	-1.528853894E-1
1.553333333E1	4.870528008E-2	2.388771535E-2	1.094611857E-1	1.597053487E-2	-1.082898573E-1
1.556666667E1	4.523868336E-2	2.457905885E-2	1.110328222E-1	6.095824417E-2	9.280290979E-2
1.560000000E1	5.489214073E-2	2.795159830E-2	8.928521670E-2	1.936038981E-2	-8.716091571E-2
1.563333333E1	3.942795564E-2	2.586975150E-2	2.871915743E-1	-2.324870326E-1	-1.686083629E-1
1.566666667E1	4.365158321E-2	1.245246279E-2	3.164279900E-1	-3.005909915E-1	9.885205446E-2
1.570000000E1	4.601809261E-2	5.830352066E-3	2.155877307E-1	-1.956723304E-1	9.050087709E-2
1.573333333E1	4.968497501E-2	-5.923592388E-4	1.450258786E-1	-1.427969610E-1	2.532850926E-2
1.576666667E1	4.770665989E-2	-3.689445336E-3	1.905115451E-1	-1.839844023E-1	4.944075783E-2
1.580000000E1	5.298102553E-2	-1.285798606E-2	3.173592614E-1	-2.697097462E-1	1.672529630E-1
1.583333333E1	5.885685742E-2	-2.167009508E-2	3.074452343E-1	-2.546106474E-1	1.723252457E-1
1.586666667E1	6.446937525E-2	-2.983202922E-2	2.807569023E-1	-2.309896666E-1	1.595876315E-1
1.590000000E1	6.949603285E-2	-3.706940619E-2	2.404378776E-1	-1.964203489E-1	1.386701825E-1
1.593333333E1	7.371405408E-2	-4.292671915E-2	3.712071980E-1	-2.912669968E-1	2.301267485E-1
1.596666667E1	8.483781609E-2	-5.648720598E-2	3.299014999E-1	-2.652446459E-1	1.961639046E-1
1.600000000E1	8.679164772E-2	-6.060969554E-2	9.456186296E-2	-8.012266140E-2	5.022255526E-2
1.603333333E1	8.818598644E-2	-6.182871674E-2	1.471764362E-1	1.005312035E-1	-1.074913043E-1
1.606666667E1	7.962556077E-2	-5.390761530E-2	2.054780316E-1	1.301703145E-1	-1.589871401E-1
1.610000000E1	7.758684376E-2	-5.315069577E-2	9.050803967E-2	5.028105422E-2	-7.525636739E-2
1.613333333E1	7.460846961E-2	-5.055554502E-2	1.462841283E-1	1.001180104E-1	-1.066556617E-1
1.616666667E1	7.047646632E-2	-4.647616174E-2	5.661427304E-2	9.018409114E-3	5.589136078E-2
1.620000000E1	7.833456033E-2	-4.995431775E-2	5.145461518E-2	4.237713507E-2	2.918485645E-2
1.623333333E1	7.242212341E-2	-4.365101941E-2	2.659760907E-1	2.020951950E-1	-1.729185156E-1
1.626666667E1	6.680665929E-2	-3.648130475E-2	2.893416587E-1	2.253110648E-1	-1.815310429E-1
1.630000000E1	6.032005389E-2	-2.863028175E-2	3.554713052E-1	2.917412317E-1	-2.030933346E-1
1.633333333E1	5.326710365E-2	-1.703188931E-2	3.930664255E-1	3.306003135E-1	-2.126138461E-1
1.636666667E1	4.614579748E-2	-6.590260852E-3	4.324403208E-1	3.777944463E-1	-2.104186005E-1
1.640000000E1	3.923919695E-2	8.154407113E-3	2.328240709E-1	2.126787158E-1	-9.473548350E-2
1.643333333E1	3.983009858E-2	7.588320199E-3	1.088294558E-1	1.084189306E-1	-9.443830063E-3
1.646666667E1	3.860960828E-2	1.538233582E-2	2.017581512E-1	2.016391848E-1	-6.927535380E-3
1.650000000E1	3.936826288E-2	2.103093252E-2	1.155531241E-1	1.080425958E-1	4.097953127E-2
1.653333333E1	4.134157703E-2	2.258517554E-2	9.760429017E-2	8.989615174E-3	9.718942472E-2
1.656666667E1	4.584755787E-2	2.163024020E-2	1.320943546E-1	2.735083466E-2	1.292317699E-1
1.660000000E1	4.995702836E-2	2.440856452E-2	1.992498850E-1	-1.119557125E-1	1.648224351E-1
1.663333333E1	5.683572020E-2	1.416652603E-2	3.362719993E-1	-2.590327364E-1	2.144315719E-1
1.666666667E1	6.425246648E-2	7.139715425E-3	2.554990792E-1	-1.997152265E-1	1.593537190E-1
1.670000000E1	6.745930147E-2	8.521775914E-4	2.216063240E-1	-1.378698171E-1	1.734971941E-1
1.673333333E1	7.581894609E-2	-2.051605714E-3	2.497448519E-1	-1.481343525E-1	2.010689052E-1
1.676666667E1	8.086389516E-2	-9.023445911E-3	2.600392988E-1	-2.114435591E-1	1.513672958E-1
1.680000000E1	8.591009915E-2	-1.614784299E-2	3.587036179E-1	-3.261880661E-1	1.492301278E-1
1.683333333E1	9.081257034E-2	-3.076931698E-2	3.806303942E-1	-2.364486258E-1	2.982809821E-1
1.686666667E1	1.057954980E-1	-3.191108471E-2	2.430074956E-1	-8.318778445E-2	2.283252843E-1
1.690000000E1	1.060342560E-1	-3.631516928E-2	1.483413457E-1	-1.483403121E-1	-5.537634957E-4
1.693333333E1	1.057585804E-1	-4.180043885E-2	1.443143557E-1	-1.311756747E-1	-6.016290915E-2
1.696666667E1	1.020233954E-1	-4.506021426E-2	1.659651506E-1	-5.592341161E-2	-1.562594101E-1
1.700000000E1	9.534128638E-2	-4.552866629E-2	4.175364314E-1	1.080670231E-1	-4.033090503E-1
1.703333333E1	7.513612533E-2	-3.785574605E-2	4.245959393E-1	1.362124025E-1	-4.021540664E-1
1.706666667E1	6.853101529E-2	-3.644783946E-2	2.048848664E-1	5.411108477E-2	-1.976102198E-1
1.710000000E1	6.196211068E-2	-3.424834040E-2	1.699556535E-1	-3.267978650E-2	-1.667841591E-1
1.713333333E1	5.741207135E-2	-3.862649189E-2	2.179143090E-1	-4.857537468E-2	-2.124313514E-1
1.716666667E1	4.780002058E-2	-3.748669871E-2	3.866429950E-1	2.646910193E-1	-2.818358918E-1
1.720000000E1	3.862301190E-2	-2.098042393E-2	4.054759562E-1	3.229096415E-1	-2.452348149E-1
1.723333333E1	3.145103292E-2	-1.595938928E-2	1.662270602E-1	5.824139414E-2	-1.556899983E-1
