质量_A
t	x	y	v	v_{y}	v_{x}
1.726666667E1	2.843626745E-2	-3.750778750E-2	3.029002253E-2	-3.004950457E-2	-3.809558983E-3
1.730000000E1	2.857609254E-2	-3.893393235E-2	2.188049253E-2	-2.182697557E-2	1.529408651E-3
1.733333333E1	2.853822803E-2	-3.896291920E-2	1.589739700E-3	-3.961577780E-4	1.539588039E-3
1.736666667E1	2.867873174E-2	-3.896034287E-2	3.742087080E-2	2.157232818E-2	3.057705395E-2
1.740000000E1	3.057669829E-2	-3.752476399E-2	8.686083585E-2	8.376147949E-2	2.299607266E-2
1.743333333E1	3.021180325E-2	-3.337624423E-2	3.544562170E-2	-3.420431026E-3	-3.528020336E-2
1.746666667E1	2.822468473E-2	-3.775279273E-2	8.436600370E-2	-8.392250217E-2	-8.639225030E-3
1.750000000E1	2.963585492E-2	-3.897107771E-2	7.545547377E-3	6.299097456E-3	-4.154113198E-3
1.753333333E1	2.794774385E-2	-3.733285290E-2	9.234321363E-2	8.469574132E-2	-3.679538701E-2
1.756666667E1	2.718282912E-2	-3.332469496E-2	7.113886659E-3	-5.355614539E-3	-4.682390021E-3
1.760000000E1	2.763558452E-2	-3.768989387E-2	6.622331003E-2	-6.590970117E-2	6.437241899E-3
1.763333333E1	2.761197858E-2	-3.771867503E-2	1.170057003E-2	-1.109006846E-2	3.730110004E-3
1.766666667E1	2.788425852E-2	-3.842923176E-2	1.220981222E-1	1.178345096E-1	3.198405517E-2
1.770000000E1	2.974424892E-2	-2.986304106E-2	7.893681542E-2	5.661312806E-2	5.500885892E-2
1.773333333E1	3.155151578E-2	-3.465502323E-2	8.572854727E-2	-7.789525736E-2	-3.580101532E-2
1.776666667E1	2.735751457E-2	-3.505605822E-2	7.064590747E-2	-5.300162270E-2	-4.670837433E-2
1.780000000E1	2.843762416E-2	-3.818846474E-2	4.754115472E-2	-4.669652310E-2	8.921665902E-3
1.783333333E1	2.795229229E-2	-3.816915976E-2	7.317133536E-3	5.232738192E-4	-7.298398981E-3
1.786666667E1	2.795106423E-2	-3.815357982E-2	3.396142183E-3	-1.438051945E-3	3.076652130E-3
1.790000000E1	2.815740243E-2	-3.826502988E-2	2.495953963E-2	1.366901066E-2	2.088388771E-2
1.793333333E1	2.934332341E-2	-3.724231244E-2	8.644005744E-2	8.620408012E-2	-6.382797367E-3
1.796666667E1	2.773188261E-2	-3.251809121E-2	2.715976565E-2	-4.253740140E-3	-2.682458881E-2
1.800000000E1	2.755501749E-2	-3.752589512E-2	2.155216567E-1	1.594610583E-1	1.449888113E-1
1.803333333E1	3.739780336E-2	-2.188735399E-2	6.873477151E-3	5.806185847E-3	-3.678708205E-3
1.806666667E1	2.730977027E-2	-3.713881606E-2	2.687520988E-1	-2.206187631E-1	-1.534765519E-1
1.810000000E1	2.716603324E-2	-3.659527153E-2	5.779195293E-2	5.766140969E-2	-3.882223071E-3
1.813333333E1	2.705095540E-2	-3.329472208E-2	5.067513225E-2	5.064196190E-2	-1.833227585E-3
1.816666667E1	2.704381806E-2	-3.321914074E-2	4.120894444E-2	-4.117996124E-2	1.545281094E-3
1.820000000E1	2.715397414E-2	-3.604005283E-2	1.038925996E-1	-9.738314783E-2	3.619661283E-2
1.823333333E1	2.945692559E-2	-3.971135059E-2	5.815414998E-2	4.500262947E-2	3.683298115E-2
1.826666667E1	2.960950622E-2	-3.303987753E-2	1.071518379E-1	1.022164133E-1	-3.214531405E-2
1.830000000E1	2.731390465E-2	-3.289692304E-2	6.462335339E-2	-5.342422352E-2	-3.635973246E-2
1.833333333E1	2.718552405E-2	-3.660149243E-2	5.567995325E-2	-5.563992661E-2	-2.110867313E-3
1.836666667E1	2.717318016E-2	-3.660625148E-2	4.064207548E-2	-3.125522760E-2	2.597862673E-2
1.840000000E1	2.891743250E-2	-3.868517427E-2	2.213081465E-2	-1.215142543E-2	1.849637308E-2
1.843333333E1	2.840627170E-2	-3.741634651E-2	5.377128302E-2	5.344906235E-2	-5.877806728E-3
1.846666667E1	2.852557872E-2	-3.512190345E-2	8.984658469E-2	8.973528674E-2	4.470692847E-3
1.850000000E1	2.870431789E-2	-3.143399406E-2	3.229630022E-2	1.828994142E-4	-3.229578232E-2
1.853333333E1	2.637252657E-2	-3.510971016E-2	8.602938995E-2	-8.602882953E-2	-3.105244014E-4
1.856666667E1	2.868361626E-2	-3.716924936E-2	1.069743422E-2	-5.597832223E-3	9.115885771E-3
1.860000000E1	2.698025228E-2	-3.548289897E-2	2.039984010E-2	-4.138674854E-4	-2.039564144E-2
1.863333333E1	2.732390683E-2	-3.719684053E-2	2.647742788E-2	-2.599741996E-2	5.018798883E-3
1.866666667E1	2.731483888E-2	-3.721606030E-2	1.023198129E-3	-1.021080087E-3	-6.580173930E-5
1.870000000E1	2.731952005E-2	-3.726491254E-2	1.478644344E-1	1.478039494E-1	4.228886680E-3
1.873333333E1	2.759676465E-2	-2.736246367E-2	1.024267196E-1	9.077041003E-2	4.745487912E-2
1.876666667E1	3.048317866E-2	-3.121355187E-2	1.524823391E-1	-1.131549146E-1	1.022097306E-1
1.880000000E1	3.441074670E-2	-3.490612465E-2	8.410414523E-2	-6.625570289E-2	-5.180433456E-2
1.883333333E1	2.702955636E-2	-3.563059873E-2	1.111268138E-1	-3.133589655E-2	-1.066172141E-1
1.886666667E1	2.730293242E-2	-3.699518442E-2	2.019013544E-2	-1.981245332E-2	3.886934873E-3
1.890000000E1	2.728868535E-2	-3.695142895E-2	2.730123542E-2	-1.981001354E-2	1.878618693E-2
1.893333333E1	2.855534488E-2	-3.831585199E-2	4.777796509E-2	-2.348171465E-2	4.160941030E-2
1.896666667E1	3.006264603E-2	-3.851687659E-2	4.421757057E-2	4.412794788E-2	2.813852094E-3
1.900000000E1	2.874293502E-2	-3.537398880E-2	2.269352899E-1	1.447915902E-1	1.747427287E-1
1.903333333E1	4.171216128E-2	-2.886410391E-2	1.942279859E-1	1.526101723E-1	1.201442708E-1
1.906666667E1	3.675255308E-2	-2.519997731E-2	2.483937979E-1	-1.331123225E-1	-2.097154941E-1
1.910000000E1	2.773112834E-2	-3.773825875E-2	2.297556371E-1	-1.826873401E-1	-1.393305011E-1
1.913333333E1	2.746385300E-2	-3.737913331E-2	6.553147902E-3	5.163729216E-3	-4.034804581E-3
1.916666667E1	2.746214137E-2	-3.739401013E-2	5.157350496E-4	-4.594150214E-4	-2.343511884E-4
1.920000000E1	2.744822959E-2	-3.740976098E-2	3.457330781E-4	-2.511966724E-4	-2.375533479E-4
1.923333333E1	2.744630448E-2	-3.741075658E-2	3.241271926E-2	-2.146576399E-2	2.428590839E-2
1.926666667E1	2.906729015E-2	-3.884081191E-2	1.078545364E-1	9.567035583E-2	4.979743003E-2
1.930000000E1	3.076613315E-2	-3.103273285E-2	9.944422533E-2	9.704409420E-2	-2.171630107E-2
1.933333333E1	2.761953675E-2	-3.237120563E-2	6.684994039E-2	-4.817555111E-2	-4.634685323E-2
1.936666667E1	2.767634293E-2	-3.424443626E-2	9.105102142E-2	-8.618651690E-2	2.936277926E-2
1.940000000E1	2.957705536E-2	-3.811697343E-2	6.817361191E-2	-6.250009405E-2	2.722828685E-2
1.943333333E1	2.949156206E-2	-3.841110920E-2	4.274599683E-3	-3.847516444E-3	-1.862476755E-3
1.946666667E1	2.945289025E-2	-3.837347452E-2	5.322069185E-2	3.867065077E-2	3.656532251E-2
1.950000000E1	3.192925022E-2	-3.583306581E-2	8.987285335E-2	8.959531721E-2	-7.057542297E-3
1.953333333E1	2.898238743E-2	-3.240045338E-2	1.165653480E-1	-4.432328870E-2	-1.078096769E-1
1.956666667E1	2.474193843E-2	-3.878795173E-2	1.127700458E-1	-1.110361138E-1	1.969935703E-2
1.960000000E1	3.029567790E-2	-3.980286096E-2	4.460666298E-2	1.968631040E-2	4.002753509E-2
1.963333333E1	2.741044077E-2	-3.747553103E-2	5.603310059E-2	3.591804664E-2	-4.300700277E-2
1.966666667E1	2.742854438E-2	-3.740832452E-2	7.709919287E-4	3.682279834E-4	6.773748639E-4
1.970000000E1	2.745559909E-2	-3.745098250E-2	5.299675002E-4	-4.487687754E-4	2.819080301E-4
1.973333333E1	2.744733825E-2	-3.743824244E-2	2.043916358E-2	-1.807192443E-2	9.548034104E-3
1.976666667E1	2.809213470E-2	-3.865577746E-2	1.302082099E-1	1.263857823E-1	3.131791743E-2
1.980000000E1	2.953519941E-2	-2.901252362E-2	1.382201953E-1	9.967277014E-2	9.576095914E-2
1.983333333E1	3.447619864E-2	-3.201092612E-2	6.616380511E-2	-5.860721962E-2	-3.070574725E-2
1.986666667E1	2.748814959E-2	-3.291967159E-2	1.158957170E-1	-5.510561523E-2	-1.019567966E-1
1.990000000E1	2.767907887E-2	-3.568463380E-2	5.308637855E-2	-5.292996153E-2	4.072193513E-3
1.993333333E1	2.775962916E-2	-3.644833570E-2	5.015840566E-2	-4.216296911E-2	2.716891043E-2
1.996666667E1	2.949033956E-2	-3.849549841E-2	4.361642134E-2	-2.003311861E-2	3.874359779E-2
2.000000000E1	3.034253568E-2	-3.778387694E-2	6.899530135E-2	6.548416135E-2	-2.172961621E-2
2.003333333E1	2.804169848E-2	-3.412988765E-2	1.987538235E-1	1.030478648E-1	1.699535816E-1
2.006666667E1	4.167277445E-2	-3.091401928E-2	1.561183131E-1	9.369810223E-2	1.248743101E-1
2.010000000E1	3.636665249E-2	-2.788334751E-2	1.833696145E-1	8.407666077E-2	-1.629586777E-1
2.013333333E1	3.080886261E-2	-2.530890856E-2	1.951817412E-1	-1.431814165E-1	-1.326461235E-1
2.016666667E1	2.752357759E-2	-3.742877527E-2	1.898969055E-1	-1.838178404E-1	-4.766378361E-2
2.020000000E1	2.763127703E-2	-3.756343126E-2	2.753266571E-3	-2.214255152E-3	1.636322380E-3
2.023333333E1	2.763266575E-2	-3.757639228E-2	7.336855266E-4	-6.831369331E-4	-2.676161107E-4
2.026666667E1	2.761343596E-2	-3.760897372E-2	3.414743201E-2	-2.801174699E-2	1.952918696E-2
2.030000000E1	2.893461155E-2	-3.944384208E-2	1.374766864E-1	1.149639207E-1	7.538657865E-2
2.033333333E1	3.263920787E-2	-2.994471234E-2	1.720975078E-1	9.709316514E-2	1.420931719E-1
2.036666667E1	3.840748967E-2	-3.297096440E-2	9.442992015E-2	-4.636417601E-2	-8.226404441E-2
2.040000000E1	2.715493824E-2	-3.303565741E-2	1.544133116E-1	-4.549787147E-2	-1.475581732E-1
2.043333333E1	2.857027812E-2	-3.600415584E-2	8.670175251E-2	-8.008478446E-2	3.322079449E-2
2.046666667E1	2.936965787E-2	-3.837464304E-2	3.943164556E-2	-3.913198150E-2	4.852081594E-3
2.050000000E1	2.889375023E-2	-3.861295460E-2	4.072597224E-2	3.911424686E-2	-1.134374308E-2
2.053333333E1	2.861340834E-2	-3.576702658E-2	8.894181920E-2	8.799379679E-2	-1.295140645E-2
2.056666667E1	2.803032313E-2	-3.274670148E-2	1.793778802E-1	6.482152618E-2	1.672560721E-1
2.060000000E1	3.976381314E-2	-3.144559151E-2	1.122255140E-1	6.592075518E-2	9.082411584E-2
2.063333333E1	3.408526419E-2	-2.835198447E-2	1.808417277E-1	8.242372437E-2	-1.609660217E-1
2.066666667E1	2.903274503E-2	-2.595067655E-2	1.723108338E-1	-1.443136467E-1	-9.415197732E-2
2.070000000E1	2.780846570E-2	-3.797289425E-2	1.792047408E-1	-1.782340015E-1	-1.862739507E-2
2.073333333E1	2.779091869E-2	-3.783294331E-2	1.442879069E-3	1.408352752E-3	-3.137555288E-4
2.076666667E1	2.778754866E-2	-3.787900406E-2	5.861131148E-3	-5.802578869E-3	8.263999036E-4
2.080000000E1	2.784601202E-2	-3.821978190E-2	1.560434409E-1	1.497791509E-1	4.376941145E-2
2.083333333E1	3.070550943E-2	-2.789372733E-2	1.697897879E-1	1.176833562E-1	1.223895410E-1
2.086666667E1	3.600531475E-2	-3.037422482E-2	1.767139169E-1	-7.700354910E-2	1.590542732E-1
2.090000000E1	4.130912764E-2	-3.302729727E-2	1.376381525E-1	-7.736209676E-2	-1.138392156E-1
2.093333333E1	2.841603372E-2	-3.553169794E-2	1.771659033E-1	-6.334450387E-2	-1.654546195E-1
2.096666667E1	3.027881968E-2	-3.725026420E-2	4.106643840E-2	-3.301657840E-2	2.442044049E-2
2.100000000E1	3.004406308E-2	-3.773280317E-2	2.536030433E-3	-1.560693550E-3	-1.998921209E-3
2.103333333E1	3.014555826E-2	-3.735431044E-2	6.019155277E-2	5.295567439E-2	-2.861327620E-2
2.106666667E1	2.813651133E-2	-3.420242487E-2	1.718681935E-1	7.422378722E-2	1.550145327E-1
2.110000000E1	4.047986044E-2	-3.240605795E-2	1.230833610E-1	6.660931543E-2	1.035022360E-1
2.113333333E1	3.503666040E-2	-2.976180384E-2	1.753943879E-1	7.454014314E-2	-1.587669939E-1
2.116666667E1	2.989539418E-2	-2.743671508E-2	1.629603267E-1	-1.217523435E-1	-1.083163651E-1
2.120000000E1	2.781556939E-2	-3.787862674E-2	1.585549635E-1	-1.551759618E-1	-3.255913586E-2
2.123333333E1	2.772478512E-2	-3.778177920E-2	2.565236961E-3	2.259729833E-3	-1.214109445E-3
2.126666667E1	2.773462876E-2	-3.772797809E-2	8.770743588E-4	-2.041366459E-4	8.529874915E-4
2.130000000E1	2.778165095E-2	-3.779538831E-2	1.666586529E-1	1.617963615E-1	3.996303306E-2
2.133333333E1	3.039883097E-2	-2.694155399E-2	1.719697118E-1	1.283880026E-1	1.144119861E-1
2.136666667E1	3.540911669E-2	-2.923618814E-2	1.754917785E-1	-7.898852436E-2	1.567104890E-1
2.140000000E1	4.084619690E-2	-3.220745561E-2	1.249129422E-1	-5.957610589E-2	-1.097903945E-1
2.143333333E1	2.808975706E-2	-3.320792853E-2	1.565588697E-1	-6.333546702E-2	-1.431757602E-1
2.146666667E1	3.130114622E-2	-3.642982008E-2	6.579497061E-2	-6.561881415E-2	4.811380998E-3
2.150000000E1	2.841051579E-2	-3.758251614E-2	4.488878384E-2	-1.429648245E-2	-4.255130438E-2
2.153333333E1	2.846439260E-2	-3.738291891E-2	2.599991620E-2	2.442406352E-2	8.914076711E-3
2.156666667E1	2.900478757E-2	-3.595424524E-2	2.144487911E-1	3.498583019E-2	2.115756973E-1
2.160000000E1	4.256943908E-2	-3.505053023E-2	1.351650945E-1	5.742918511E-2	1.223580462E-1
2.163333333E1	3.716199065E-2	-3.212563290E-2	1.845153795E-1	8.531133904E-2	-1.636089872E-1
2.166666667E1	3.166217327E-2	-2.936310763E-2	1.688131690E-1	7.718851481E-2	-1.501326721E-1
2.170000000E1	2.715314585E-2	-2.697973191E-2	1.396644065E-1	-1.274265315E-1	-5.717189433E-2
2.173333333E1	2.785071364E-2	-3.785820973E-2	1.635261567E-1	-1.632282257E-1	9.866623248E-3
2.176666667E1	2.781092073E-2	-3.786161362E-2	7.828810238E-4	5.381667029E-4	-5.685765536E-4
2.180000000E1	2.781280854E-2	-3.782233195E-2	5.720614749E-3	-5.372796477E-3	1.964304236E-3
2.183333333E1	2.794187435E-2	-3.821980005E-2	1.786875441E-1	1.584796669E-1	8.254352538E-2
2.186666667E1	3.331571023E-2	-2.725702083E-2	2.062358521E-1	1.292004659E-1	1.607497007E-1
2.190000000E1	3.865852106E-2	-2.960643566E-2	1.715910232E-1	-7.639941165E-2	1.536444244E-1
2.193333333E1	4.355867186E-2	-3.235031494E-2	1.743209795E-1	-8.775429739E-2	-1.506220010E-1
2.196666667E1	2.861705433E-2	-3.545672215E-2	2.163791647E-1	-7.494613145E-2	-2.029852712E-1
2.200000000E1	3.002632045E-2	-3.734672370E-2	4.003730764E-2	-3.286213904E-2	2.287063228E-2
2.203333333E1	3.014176314E-2	-3.764753142E-2	2.988794881E-2	1.759934958E-2	-2.415682882E-2
2.206666667E1	2.841586519E-2	-3.617343373E-2	8.654803135E-2	7.658978665E-2	-4.030590914E-2
2.210000000E1	2.745470253E-2	-3.254154564E-2	1.499619957E-1	4.097270551E-2	1.442561526E-1
2.213333333E1	3.803294203E-2	-3.344192003E-2	8.586918041E-2	2.396070404E-2	8.245847929E-2
2.216666667E1	3.295193449E-2	-3.094416537E-2	1.591661663E-1	7.505807674E-2	-1.403572357E-1
2.220000000E1	2.867579298E-2	-2.843804824E-2	1.279317978E-1	6.733971452E-2	-1.087745730E-1
2.223333333E1	2.570029629E-2	-2.645485107E-2	7.673633787E-2	5.092759604E-2	-5.740074486E-2
2.226666667E1	2.484907666E-2	-2.504287517E-2	2.695698369E-2	2.610333723E-2	6.730137827E-3
2.230000000E1	2.614897214E-2	-2.471462859E-2	6.716567233E-2	-5.090728155E-3	6.697247215E-2
2.233333333E1	2.931390813E-2	-2.538225705E-2	1.180386146E-1	-3.155064255E-2	1.137438855E-1
2.236666667E1	3.373189784E-2	-2.681800476E-2	1.541846118E-1	-5.926036108E-2	1.423415053E-1
2.240000000E1	3.880334182E-2	-2.933294779E-2	1.702705641E-1	-8.445914687E-2	1.478469395E-1
2.243333333E1	4.358836047E-2	-3.244861455E-2	1.686540763E-1	-7.041368258E-2	-1.532517887E-1
2.246666667E1	2.858655590E-2	-3.402719330E-2	1.901679404E-1	-6.448040112E-2	-1.789025529E-1
2.250000000E1	3.166152361E-2	-3.674730796E-2	6.437783082E-2	-5.866436075E-2	2.651410718E-2
2.253333333E1	3.035416305E-2	-3.793815068E-2	2.746670663E-2	-1.211507528E-2	-2.465045484E-2
2.256666667E1	3.001815996E-2	-3.755497964E-2	6.587311924E-2	5.151387051E-2	-4.105592507E-2
2.260000000E1	2.761710138E-2	-3.450389264E-2	1.423600240E-1	3.531726278E-2	1.379096348E-1
2.263333333E1	3.921213561E-2	-3.520049546E-2	1.001278577E-1	3.227926229E-2	9.478205058E-2
2.266666667E1	3.393590475E-2	-3.235194183E-2	1.700325922E-1	8.305202967E-2	-1.483692784E-1
2.270000000E1	2.932085038E-2	-2.966369348E-2	1.405021414E-1	7.803243914E-2	-1.168408754E-1
2.273333333E1	2.614651305E-2	-2.714977922E-2	9.415156190E-2	6.566125827E-2	-6.747677949E-2
2.276666667E1	2.482239841E-2	-2.528627626E-2	4.666111038E-2	4.572484779E-2	-9.300404107E-3
2.280000000E1	2.552648611E-2	-2.410145603E-2	5.164136370E-2	1.744309006E-2	4.860626558E-2
2.283333333E1	2.806281612E-2	-2.412340359E-2	1.016024115E-1	-1.534609932E-2	1.004367824E-1
2.286666667E1	3.222227160E-2	-2.512452932E-2	1.398043410E-1	-4.163394295E-2	1.334611126E-1
2.290000000E1	3.696022362E-2	-2.689899979E-2	1.563479996E-1	-6.630763800E-2	1.415909394E-1
2.293333333E1	4.166166756E-2	-2.954503852E-2	1.542291387E-1	-8.481500028E-2	1.288139858E-1
2.296666667E1	4.554782268E-2	-3.255333314E-2	1.279968692E-1	-8.703818162E-2	9.384856669E-2
2.300000000E1	4.791823867E-2	-3.534758396E-2	8.293018397E-2	-7.101630736E-2	4.282638792E-2
2.303333333E1	4.840291521E-2	-3.728775363E-2	4.336316217E-2	-4.073225796E-2	-1.487437376E-2
2.306666667E1	4.692661376E-2	-3.806306782E-2	7.219255088E-2	-2.536276444E-3	-7.214798475E-2
2.310000000E1	4.359304956E-2	-3.745683873E-2	1.223689022E-1	3.366087941E-2	-1.176481764E-1
2.313333333E1	3.908340200E-2	-3.581900920E-2	1.532168422E-1	6.018906224E-2	-1.408995299E-1
2.316666667E1	3.419974756E-2	-3.344423458E-2	1.565771265E-1	7.553924741E-2	-1.371503505E-1
2.320000000E1	2.994004530E-2	-3.078305937E-2	1.320261570E-1	7.780120073E-2	-1.066671425E-1
2.323333333E1	2.708860473E-2	-2.825748786E-2	9.117992661E-2	6.971773817E-2	-5.876407067E-2
2.326666667E1	2.602244058E-2	-2.613521016E-2	5.183586979E-2	5.164473880E-2	-4.447285875E-3
2.330000000E1	2.679211900E-2	-2.481450528E-2	5.495298711E-2	2.461320431E-2	4.913268734E-2
2.333333333E1	2.929795307E-2	-2.449432987E-2	9.765329427E-2	-7.976196511E-3	9.732700638E-2
2.336666667E1	3.328058609E-2	-2.534625171E-2	1.370866648E-1	-4.407571102E-2	1.298078787E-1
2.340000000E1	3.795181165E-2	-2.743271060E-2	1.575413283E-1	-7.613994990E-2	1.379201876E-1
2.343333333E1	4.247526527E-2	-3.042224837E-2	1.551588422E-1	-9.571768310E-2	1.221163031E-1
2.346666667E1	4.609289852E-2	-3.381388948E-2	2.429841998E-1	-1.861264252E-1	-1.561994725E-1
2.350000000E1	3.206196710E-2	-4.283067672E-2	2.655466878E-1	-1.700116914E-1	-2.039879119E-1
2.353333333E1	3.249370440E-2	-4.514800224E-2	5.944906595E-2	-5.820184340E-2	-1.211349937E-2
2.356666667E1	3.125440048E-2	-4.671079961E-2	1.994538844E-1	9.009745336E-2	1.779446568E-1
2.360000000E1	4.435668152E-2	-3.914150535E-2	1.908892465E-1	1.436706743E-1	1.256878744E-1
2.363333333E1	3.963359210E-2	-3.713275466E-2	1.638250134E-1	7.069577840E-2	-1.477861358E-1
2.366666667E1	3.450427247E-2	-3.442845345E-2	1.653167818E-1	8.458332387E-2	-1.420397820E-1
2.370000000E1	3.016427330E-2	-3.149386640E-2	1.429611398E-1	8.737999497E-2	-1.131486808E-1
2.373333333E1	2.696102708E-2	-2.860312045E-2	1.058987663E-1	8.160226914E-2	-6.749532120E-2
2.376666667E1	2.566458522E-2	-2.605371512E-2	6.680224792E-2	6.559573190E-2	-1.263884030E-2
2.380000000E1	2.611843773E-2	-2.423007166E-2	5.742689551E-2	4.053853461E-2	4.067524480E-2
2.383333333E1	2.837626821E-2	-2.335114615E-2	8.657178201E-2	1.033254589E-2	8.595296351E-2
2.386666667E1	3.184863530E-2	-2.354123527E-2	1.202121607E-1	-2.265938081E-2	1.180572575E-1
2.390000000E1	3.624675204E-2	-2.486177154E-2	1.428125790E-1	-5.545846879E-2	1.316046769E-1
2.393333333E1	4.062228042E-2	-2.723846652E-2	1.466777317E-1	-8.247673425E-2	1.212928080E-1
2.396666667E1	4.433293924E-2	-3.036022049E-2	1.309382974E-1	-9.348093362E-2	9.168507391E-2
2.400000000E1	4.673461868E-2	-3.347052876E-2	9.776478676E-2	-8.665177293E-2	4.527056193E-2
2.403333333E1	4.735097671E-2	-3.613700535E-2	6.419198885E-2	-6.339176744E-2	-1.010421959E-2
2.406666667E1	4.606100404E-2	-3.769664659E-2	7.020239485E-2	-2.848944512E-2	-6.416173127E-2
2.410000000E1	4.307352795E-2	-3.803630169E-2	1.067263248E-1	8.918219711E-3	-1.063530618E-1
2.413333333E1	3.897079992E-2	-3.710209861E-2	1.348799888E-1	4.255403490E-2	-1.279912712E-1
2.416666667E1	3.454077654E-2	-3.519936603E-2	1.397371927E-1	6.689688717E-2	-1.226836970E-1
2.420000000E1	3.079188678E-2	-3.264230613E-2	1.255873767E-1	8.030162802E-2	-9.656002137E-2
2.423333333E1	2.810344178E-2	-2.984592416E-2	9.683926917E-2	7.947617667E-2	-5.532975146E-2
2.426666667E1	2.710323669E-2	-2.734389435E-2	6.703660246E-2	6.698588887E-2	-2.607059879E-3
2.430000000E1	2.792963779E-2	-2.538019824E-2	6.546522504E-2	4.251558727E-2	4.978072447E-2
2.433333333E1	3.042195165E-2	-2.450952187E-2	9.210856778E-2	7.569888691E-3	9.179697731E-2
2.436666667E1	3.404943628E-2	-2.487553899E-2	1.230416233E-1	-3.265964847E-2	1.186279411E-1
2.440000000E1	3.833048106E-2	-2.668683177E-2	1.430283785E-1	-7.096983456E-2	1.241789017E-1
2.443333333E1	4.232802973E-2	-2.960686130E-2	2.155897479E-1	-1.660187553E-1	-1.375380394E-1
2.446666667E1	2.916127844E-2	-3.775474879E-2	2.384366155E-1	-1.656486310E-1	-1.715008766E-1
2.450000000E1	3.089463795E-2	-4.065010337E-2	9.086475960E-2	-8.526969290E-2	3.139241963E-2
2.453333333E1	3.125410641E-2	-4.343939498E-2	7.815669596E-2	-7.764457089E-2	-8.932509966E-3
2.456666667E1	3.029913729E-2	-4.582640809E-2	1.969438905E-1	5.322435141E-2	1.896155701E-1
2.460000000E1	4.389514442E-2	-3.989110489E-2	1.796560471E-1	1.118246715E-1	1.406113015E-1
2.463333333E1	3.967322406E-2	-3.837142999E-2	1.521066701E-1	6.025444967E-2	-1.396633108E-1
2.466666667E1	3.458425703E-2	-3.587414158E-2	1.592452982E-1	8.037128586E-2	-1.374755303E-1
2.470000000E1	3.050818871E-2	-3.301334427E-2	1.365202109E-1	8.841771833E-2	-1.040195899E-1
2.473333333E1	2.764961771E-2	-2.997962702E-2	1.096585774E-1	9.029902348E-2	-6.221808379E-2
2.476666667E1	2.636031645E-2	-2.699340937E-2	8.038037286E-2	7.969194190E-2	-1.049755858E-2
2.480000000E1	2.694978047E-2	-2.466683090E-2	6.981389768E-2	5.631422946E-2	4.126363859E-2
2.483333333E1	2.911122569E-2	-2.323912740E-2	8.980233821E-2	2.721442215E-2	8.557940859E-2
2.486666667E1	3.265507437E-2	-2.285253609E-2	1.122114831E-1	-6.837424683E-3	1.120029757E-1
2.490000000E1	3.657809074E-2	-2.369495572E-2	1.265180427E-1	-4.416270554E-2	1.185599872E-1
2.493333333E1	4.055907352E-2	-2.579671646E-2	1.319330229E-1	-7.478852775E-2	1.086876196E-1
2.496666667E1	4.382393205E-2	-2.868085757E-2	1.201853747E-1	-9.132871133E-2	7.812548093E-2
2.500000000E1	4.576743892E-2	-3.188529721E-2	9.706843522E-2	-9.073945317E-2	3.447655370E-2
2.503333333E1	4.612236896E-2	-3.473015444E-2	7.479566153E-2	-7.305743541E-2	-1.603128552E-2
2.506666667E1	4.469868655E-2	-3.675579290E-2	7.849007285E-2	-4.444266814E-2	-6.469575554E-2
2.510000000E1	4.180931859E-2	-3.769299899E-2	1.019478908E-1	-9.722308454E-3	-1.014832457E-1
2.513333333E1	3.793313683E-2	-3.740394680E-2	1.212459259E-1	2.517746784E-2	-1.186029918E-1
2.516666667E1	3.390245247E-2	-3.601450113E-2	1.223465638E-1	5.382745167E-2	-1.098694094E-1
2.520000000E1	3.060850954E-2	-3.381545002E-2	1.069062251E-1	7.201230889E-2	-7.901372250E-2
2.523333333E1	2.863487097E-2	-3.121368054E-2	8.615986120E-2	7.731951762E-2	-3.801596872E-2
2.526666667E1	2.807411163E-2	-2.866081552E-2	6.992300391E-2	6.923280715E-2	9.800249494E-3
2.530000000E1	2.928822094E-2	-2.659816006E-2	7.470603238E-2	4.819818238E-2	5.707824883E-2
2.533333333E1	3.187932821E-2	-2.544760336E-2	9.462506788E-2	1.336188724E-2	9.367690986E-2
2.536666667E1	3.553334826E-2	-2.570736758E-2	1.158167871E-1	-3.171042069E-2	1.113911010E-1
2.540000000E1	3.930540162E-2	-2.756163140E-2	1.280780253E-1	-6.394642931E-2	1.109722251E-1
2.543333333E1	4.293149660E-2	-2.997046286E-2	2.003124737E-1	-1.213787200E-1	-1.593495951E-1
2.546666667E1	2.868209528E-2	-3.565354607E-2	2.313330821E-1	-1.255321257E-1	-1.943107828E-1
2.550000000E1	2.997744442E-2	-3.833927124E-2	8.784356643E-2	-8.559707428E-2	1.973912455E-2
2.553333333E1	2.999803692E-2	-4.136001769E-2	9.013922500E-2	-8.861583484E-2	-1.650193016E-2
2.556666667E1	2.887731574E-2	-4.424699357E-2	1.966204727E-1	1.645777103E-2	1.959304776E-1
2.560000000E1	4.306006876E-2	-4.026283295E-2	1.697794472E-1	7.894428052E-2	1.503092188E-1
2.563333333E1	3.889793033E-2	-3.898404153E-2	1.470959696E-1	5.443867782E-2	-1.366515811E-1
2.566666667E1	3.394996335E-2	-3.663358776E-2	1.525860518E-1	7.649088742E-2	-1.320289640E-1
2.570000000E1	3.009599940E-2	-3.388464904E-2	1.272039637E-1	8.556748449E-2	-9.412254765E-2
