质量_A
t	x	y	v	v_{y}	v_{x}
8.533333333E0	6.447286987E-2	-2.872873061E-2	2.910719015E-1	2.891658157E-1	3.325632006E-2
8.566666667E0	6.671053121E-2	-2.494539151E-2	7.792214539E-2	-7.422764318E-2	-2.370902213E-2
8.600000000E0	6.289226839E-2	-3.367724016E-2	2.078734109E-1	1.578097296E-1	-1.353050043E-1
8.633333333E0	5.769019759E-2	-1.442474287E-2	2.626164133E-1	1.717835263E-1	-1.986398767E-1
8.666666667E0	4.964960995E-2	-2.222500507E-2	2.064536998E-1	9.033849679E-2	-1.856396675E-1
8.700000000E0	4.531421976E-2	-8.402176422E-3	5.815458234E-2	3.030113478E-2	4.963664652E-2
8.733333333E0	5.295871972E-2	-2.020492942E-2	1.187144839E-1	-1.099311374E-1	-4.481376718E-2
8.766666667E0	4.232663528E-2	-1.573091891E-2	1.531676269E-1	-1.357045717E-1	7.102528534E-2
8.800000000E0	5.769373874E-2	-2.925190087E-2	3.546295833E-1	-3.004213627E-1	1.884387067E-1
8.833333333E0	5.488921573E-2	-3.575900976E-2	1.469014940E-1	-1.171496892E-1	8.863407496E-2
8.866666667E0	6.360267707E-2	-3.706188015E-2	2.008506186E-1	-7.380570103E-2	1.867985264E-1
8.900000000E0	6.734245083E-2	-4.067938983E-2	6.550093350E-2	4.494965931E-2	-4.764347193E-2
8.933333333E0	6.042644561E-2	-3.406523619E-2	6.846822593E-2	-6.286750779E-2	2.712147539E-2
8.966666667E0	6.915054919E-2	-4.487055701E-2	1.665188923E-1	-1.021695885E-1	1.314911277E-1
9.000000000E0	6.919252079E-2	-4.087654209E-2	2.084707717E-1	1.686845234E-1	-1.224973233E-1
9.033333333E0	6.098406097E-2	-3.362492212E-2	2.134649073E-1	1.816710764E-1	-1.120842837E-1
9.066666667E0	6.172023520E-2	-2.876513700E-2	2.449388868E-1	1.394218271E-1	-2.013867234E-1
9.100000000E0	4.755827940E-2	-2.433013364E-2	1.522453335E-1	6.973293657E-2	-1.353364663E-1
9.133333333E0	5.269780412E-2	-2.411627456E-2	2.942613334E-1	2.725692958E-1	1.108860285E-1
9.166666667E0	5.495068130E-2	-6.158847255E-3	2.262949919E-1	2.023811762E-1	-1.012486191E-1
9.200000000E0	4.594789618E-2	-1.062419615E-2	2.980073092E-1	-2.947223580E-1	-4.412582014E-2
9.233333333E0	5.200895996E-2	-2.580700446E-2	3.615561300E-1	-3.114514668E-1	1.836322928E-1
9.266666667E0	5.819004903E-2	-3.138762727E-2	2.265397879E-1	-1.508821551E-1	1.689818061E-1
9.300000000E0	6.327441370E-2	-3.586581480E-2	1.785980860E-1	-1.404314314E-1	1.103462250E-1
9.333333333E0	6.554646403E-2	-4.074972270E-2	1.004577965E-1	-8.687962482E-2	5.043510352E-2
9.366666667E0	6.663675393E-2	-4.165778978E-2	5.938426683E-2	-5.849293119E-2	1.025027550E-2
9.400000000E0	6.622981573E-2	-4.464925145E-2	1.042624817E-1	3.577993271E-2	9.793090165E-2
9.433333333E0	7.316548071E-2	-3.927246094E-2	5.681904292E-2	4.278810756E-2	3.738424119E-2
9.466666667E0	6.872209848E-2	-4.179671094E-2	1.705920808E-1	-6.532866295E-3	-1.704669460E-1
9.500000000E0	6.180101764E-2	-3.970798536E-2	2.256591984E-1	1.012395875E-1	-2.016745392E-1
9.533333333E0	5.527712920E-2	-3.504740511E-2	1.863795135E-1	1.426337625E-1	-1.199705500E-1
9.566666667E0	5.380298097E-2	-3.019906786E-2	1.688680241E-1	1.581346449E-1	-5.924393332E-2
9.600000000E0	5.132753365E-2	-2.450509545E-2	3.227252260E-1	3.143268411E-1	-7.314511930E-2
9.633333333E0	4.892663969E-2	-9.243945120E-3	2.305546335E-1	2.294194369E-1	-2.285084285E-2
9.666666667E0	4.980414412E-2	-9.210466326E-3	2.162441359E-1	-2.040212283E-1	7.167192423E-2
9.700000000E0	5.370476797E-2	-2.284536034E-2	3.080036136E-1	-2.820791358E-1	1.236834150E-1
9.733333333E0	5.804970512E-2	-2.801574204E-2	1.963345737E-1	-1.577312313E-1	1.169107501E-1
9.766666667E0	6.149881798E-2	-3.336077575E-2	1.534136332E-2	-1.236060064E-2	-9.086967611E-3
9.800000000E0	5.744390728E-2	-2.883978209E-2	1.858619642E-1	-8.680334164E-2	1.643467359E-1
9.833333333E0	7.245526704E-2	-3.914766520E-2	2.816624343E-1	-1.191606120E-1	2.552145675E-1
9.866666667E0	7.445821178E-2	-3.678382289E-2	1.770194251E-1	-8.489681895E-2	-1.553332128E-1
9.900000000E0	6.209971952E-2	-4.480745313E-2	2.187565410E-1	-8.466103921E-2	-2.017100212E-1
9.933333333E0	6.101087703E-2	-4.242789217E-2			-9.882400969E-2
9.966666667E0	5.551145221E-2				-1.300069054E-1
1.000000000E1	5.234375000E-2	-2.443359375E-2			-9.035015872E-2
1.003333333E1	4.948810829E-2	-2.038458698E-2	1.321651759E-1	1.307519252E-1	-1.927609378E-2
1.006666667E1	5.105867708E-2	-1.571679874E-2	4.452714456E-2	4.394778014E-2	7.159554721E-3
1.010000000E1	4.996541194E-2	-1.745473497E-2	5.611161214E-2	-5.041528861E-2	2.463354810E-2
1.013333333E1	5.270091362E-2	-1.907781798E-2	6.874984221E-2	-5.993951947E-2	3.367186970E-2
1.016666667E1	5.221020325E-2	-2.145070294E-2	4.056906561E-2	-2.502065998E-2	3.193455274E-2
1.020000000E1	5.482988380E-2	-2.074586198E-2	7.698245134E-2	6.216240245E-2	4.541072049E-2
1.023333333E1	5.523758462E-2	-1.730654277E-2	8.282507218E-2	3.918841793E-2	7.296753033E-2
1.026666667E1	5.969438583E-2	-1.813330078E-2	6.474184183E-2	2.253838923E-2	6.069206780E-2
1.030000000E1	5.928372247E-2	-1.580398349E-2	2.991654927E-2	2.969957568E-2	-3.596543421E-3
1.033333333E1	5.945461626E-2	-1.615332907E-2	1.087020804E-1	-1.082185680E-1	1.024128066E-2
1.036666667E1	5.996647452E-2	-2.301855469E-2	2.333587272E-1	-2.055964761E-1	1.103919590E-1
1.040000000E1	6.681408019E-2	-2.985976081E-2	1.836271503E-1	-1.806557213E-1	3.290046640E-2
1.043333333E1	6.215983894E-2	-3.506226944E-2	2.483962362E-1	-5.024858505E-2	-2.432607034E-1
1.046666667E1	5.059669997E-2	-3.320966648E-2	1.578316382E-1	1.088015707E-1	-1.143374140E-1
1.050000000E1	5.453734468E-2	-2.780883139E-2	1.644789282E-1	1.550442787E-1	-5.490527732E-2
1.053333333E1	4.693634814E-2	-2.287338123E-2	2.572272642E-1	2.326327931E-1	-1.097626941E-1
1.056666667E1	4.721983174E-2	-1.229997852E-2	1.361531222E-1	1.290981434E-1	4.325901133E-2
1.060000000E1	4.982028223E-2	-1.426683834E-2	1.914822941E-1	-1.913745642E-1	-6.422234484E-3
1.063333333E1	4.679168277E-2	-2.505828280E-2	2.495036909E-1	-8.091494223E-2	2.360187786E-1
1.066666667E1	6.555486748E-2	-1.966116782E-2	3.222118436E-1	3.699304095E-2	3.200812195E-1
1.070000000E1	6.813043074E-2	-2.259208007E-2	2.921608113E-1	-2.605309527E-1	-1.322178594E-1
1.073333333E1	5.674034352E-2	-3.702989800E-2	7.216514761E-1	-5.222587704E-1	-4.980227200E-1
1.076666667E1	3.492891607E-2	-5.740933144E-2	2.326239931E-1	1.805514964E-1	1.466801939E-1
1.080000000E1	6.651902311E-2	-2.499313157E-2	4.534266101E-1	3.426520874E-1	2.969599935E-1
1.083333333E1	5.472624897E-2	-3.456585895E-2	2.166431511E-1	-1.500132255E-1	-1.563019101E-1
1.086666667E1	5.609889577E-2	-3.499401327E-2	4.105226375E-2	2.623214880E-2	3.157788354E-2
1.090000000E1	5.683144121E-2	-3.281704903E-2	9.883165624E-2	7.009024388E-2	-6.967821746E-2
1.093333333E1	5.145368127E-2	-3.032133034E-2	1.957807803E-1	6.191148138E-2	-1.857339021E-1
1.096666667E1	4.444918107E-2	-2.868961693E-2	1.370296830E-1	5.048586645E-2	-1.273903894E-1
1.100000000E1	4.296098864E-2	-2.695560591E-2	3.585606108E-2	3.273317178E-2	1.463545631E-2
1.103333333E1	4.542487815E-2	-2.650740548E-2	1.431264515E-1	1.338128663E-2	1.424995519E-1
1.106666667E1	5.246095877E-2	-2.606352014E-2	1.792076045E-1	-3.120064896E-2	1.764706350E-1
1.110000000E1	5.718958715E-2	-2.858744875E-2	4.375098582E-2	-4.081747949E-2	1.575062311E-2
1.113333333E1	5.351100031E-2	-2.878468543E-2	5.492079391E-2	-5.164035323E-2	-1.869672489E-2
1.116666667E1	5.594313883E-2	-3.203013896E-2	8.435873183E-2	3.419217499E-2	7.711868000E-2
1.120000000E1	5.865224564E-2	-2.650520710E-2	1.622416237E-1	-1.399279085E-1	8.211287891E-2
1.123333333E1	6.141733076E-2	-4.135866619E-2	2.614714519E-1	-2.494876965E-1	7.825093899E-2
1.126666667E1	6.386897491E-2	-4.313772020E-2	2.859616718E-2	-2.354550063E-2	1.622806758E-2
1.130000000E1	6.249920193E-2	-4.292836624E-2	1.663436179E-1	1.577752010E-1	5.269900545E-2
1.133333333E1	6.738224194E-2	-3.261937347E-2	1.524986545E-1	1.523667953E-1	6.340292184E-3
1.136666667E1	6.292188807E-2	-3.277057988E-2	1.836674070E-1	1.187548972E-2	-1.832830847E-1
1.140000000E1	5.516336962E-2	-3.182767416E-2	1.364071918E-1	8.734384852E-2	-1.047758279E-1
1.143333333E1	5.593683288E-2	-2.694765665E-2	9.622587261E-2	6.973275980E-2	-6.630807469E-2
1.146666667E1	5.074283131E-2	-2.717882350E-2	1.642547809E-1	-1.547877567E-4	-1.642547080E-1
1.150000000E1	4.498651902E-2	-2.695797583E-2	1.021510713E-1	2.044285960E-2	1.000846185E-1
1.153333333E1	5.741513921E-2	-2.581596620E-2	2.169944602E-1	-2.731567811E-2	2.152683197E-1
1.156666667E1	5.933774033E-2	-2.877902104E-2	1.034501086E-1	-7.699139176E-2	6.909595183E-2
1.160000000E1	6.202153600E-2	-3.094872565E-2	1.366771831E-1	-5.185948522E-2	1.264564991E-1
1.163333333E1	6.776817361E-2	-3.223632006E-2	7.230563842E-2	-7.038344785E-2	-1.656126858E-2
1.166666667E1	6.091745143E-2	-3.564095550E-2	1.235377440E-1	-7.461921830E-2	-9.845580963E-2
1.170000000E1	6.120445297E-2	-3.721093461E-2	6.851546256E-2	3.455812234E-2	-5.916168346E-2
1.173333333E1	5.697333920E-2	-3.333708068E-2	1.667688108E-1	1.603919839E-1	4.567546124E-2
1.176666667E1	6.424948371E-2	-2.651813568E-2	8.186489545E-2	3.272216961E-3	8.179947251E-2
1.180000000E1	6.242663737E-2	-3.311893288E-2	2.139171731E-1	-1.270850052E-1	-1.720754439E-1
1.183333333E1	5.277778745E-2	-3.499046936E-2	1.411225164E-1	-1.386892606E-3	-1.411157013E-1
1.186666667E1	5.301892394E-2	-3.321139239E-2	2.616532716E-1	2.573795646E-1	4.709770942E-2
1.190000000E1	5.591763475E-2	-1.783183172E-2	1.338958060E-1	6.809318454E-2	-1.152883562E-1
1.193333333E1	4.533303353E-2	-2.867184676E-2	1.954975316E-1	-1.530044660E-1	-1.216918989E-1
1.196666667E1	4.780484149E-2	-2.803212945E-2	9.110825037E-2	1.591198841E-2	8.970798131E-2
1.200000000E1	5.131356561E-2	-2.761104753E-2	2.202888775E-1	-4.129477016E-2	2.163837598E-1
1.203333333E1	6.223042547E-2	-3.078511413E-2	1.948199525E-1	-8.801417087E-2	1.738054074E-1
1.206666667E1	6.290059277E-2	-3.347865892E-2	1.458775680E-1	1.232292171E-1	-7.806935958E-2
1.210000000E1	5.702580150E-2	-2.256983299E-2	2.696853108E-2	-1.467791015E-2	2.262433695E-2
1.213333333E1	6.440888190E-2	-3.445718626E-2	2.388239015E-1	-2.317230781E-1	5.780372827E-2
1.216666667E1	6.087938339E-2	-3.801803820E-2	8.194694192E-3	8.064402376E-3	-1.455481783E-3
1.220000000E1	6.431184978E-2	-3.391955944E-2	5.305910284E-2	4.384168993E-2	-2.988602714E-2
1.223333333E1	5.888698158E-2	-3.509525887E-2	2.054508685E-1	-4.204736899E-2	-2.011021584E-1
1.226666667E1	5.090503922E-2	-3.672271737E-2	1.586444976E-1	3.811130550E-3	-1.585987135E-1
1.230000000E1	4.831373401E-2	-3.484118350E-2	7.980302379E-2	7.295862441E-2	-3.233514699E-2
1.233333333E1	4.874936275E-2	-3.185880908E-2	1.042043061E-1	9.651302022E-2	3.929089377E-2
1.236666667E1	5.093312693E-2	-2.840698215E-2	5.942938247E-2	5.753451429E-2	-1.488728206E-2
1.240000000E1	4.775687728E-2	-2.802317479E-2	1.864002354E-1	1.226983582E-1	1.403216329E-1
1.243333333E1	6.028790246E-2	-2.022709161E-2	1.868100890E-1	-4.887540672E-2	1.803030892E-1
1.246666667E1	5.977708323E-2	-3.128153524E-2	1.703787511E-1	-1.674674498E-1	3.136195265E-2
1.250000000E1	6.237869930E-2	-3.139158826E-2	1.890390329E-2	-1.830120189E-2	4.735353093E-3
1.253333333E1	6.009277344E-2	-3.250161536E-2	1.143270901E-1	1.141699335E-1	-5.992480338E-3
1.256666667E1	6.197920061E-2	-2.378025936E-2	4.728918780E-2	-4.637409946E-2	-9.257979369E-3
1.260000000E1	5.947557481E-2	-3.559322200E-2	2.091131086E-1	-2.020425699E-1	-5.391745672E-2
1.263333333E1	5.838470350E-2	-3.724976402E-2	8.911861153E-2	-1.142827040E-2	-8.838281256E-2
1.266666667E1	5.358338731E-2	-3.635510669E-2	9.176839301E-2	1.620616802E-2	-9.032606531E-2
1.270000000E1	5.236296581E-2	-3.616935282E-2	5.871730706E-2	5.729772598E-2	1.283326717E-2
1.273333333E1	5.443893845E-2	-3.253525829E-2	7.654143147E-2	5.793801610E-2	-5.001776707E-2
1.276666667E1	4.902844801E-2	-3.230681841E-2	2.783115925E-1	1.707030147E-1	-2.198131554E-1
1.280000000E1	3.978472809E-2	-2.115505731E-2	1.579570538E-1	8.735383914E-2	-1.316044742E-1
1.283333333E1	4.025481639E-2	-2.648322914E-2	1.468903499E-1	-1.119496937E-1	9.510016283E-2
1.286666667E1	4.612473895E-2	-2.861837022E-2	1.298341313E-1	-1.618259040E-2	1.288216807E-1
1.290000000E1	4.884292844E-2	-2.756206850E-2	1.123065009E-1	5.081455672E-3	1.121914834E-1
1.293333333E1	5.360417118E-2	-2.827960651E-2	1.070573941E-1	7.446008490E-4	1.070548047E-1
1.296666667E1	5.597991541E-2	-2.751242844E-2	7.690962699E-2	-4.964068110E-3	7.674925896E-2
1.300000000E1	5.872078844E-2	-2.861054439E-2	1.065923411E-1	9.544693124E-2	4.745324530E-2
1.303333333E1	5.914346510E-2	-2.114929969E-2	1.318249786E-1	-1.089208470E-1	7.425681167E-2
1.306666667E1	6.367124255E-2	-3.587193419E-2	2.057724933E-1	-1.996992089E-1	-4.962403640E-2
1.310000000E1	5.583519601E-2	-3.446258028E-2	1.718637590E-1	7.676097330E-3	-1.716922514E-1
1.313333333E1	5.222509246E-2	-3.536019436E-2	9.787698684E-2	-2.560623940E-2	-9.446811661E-2
1.316666667E1	4.953732157E-2	-3.616966291E-2	7.029972387E-2	-1.285944733E-3	-7.028796144E-2
1.320000000E1	4.753922836E-2	-3.544592401E-2	3.117812394E-2	2.301330673E-2	2.103480747E-2
1.323333333E1	5.093964207E-2	-3.463544246E-2	8.896116845E-2	8.424684861E-2	-2.857547883E-2
1.326666667E1	4.563419644E-2	-2.982946744E-2	1.502955138E-1	1.059931511E-1	1.065560575E-1
1.330000000E1	5.804337923E-2	-2.756923239E-2	1.498138299E-1	1.360754410E-1	6.267102996E-2
1.333333333E1	4.981226510E-2	-2.075777137E-2	6.488589393E-2	2.564309454E-3	-6.483520300E-2
1.336666667E1	5.372103236E-2	-2.739827842E-2	1.342080218E-1	-1.052094437E-1	8.332326243E-2
1.340000000E1	5.536714927E-2	-2.777173428E-2	8.655061408E-2	8.214828699E-2	-2.725193098E-2
1.343333333E1	5.190423697E-2	-2.192172596E-2	1.598208339E-1	-2.554945763E-2	1.577654087E-1
1.346666667E1	6.588484318E-2	-2.947503146E-2	1.781060474E-1	-1.382491826E-1	1.122894813E-1
1.350000000E1	5.939020239E-2	-3.113833813E-2	1.434650937E-1	-3.044892261E-2	-1.401966341E-1
1.353333333E1	5.653840090E-2	-3.150495963E-2	1.428527011E-1	4.415002367E-3	-1.427844598E-1
1.356666667E1	4.987123840E-2	-3.084400464E-2	1.070272478E-1	-1.470819281E-4	-1.070271467E-1
1.360000000E1	4.940325779E-2	-3.151476510E-2	1.091537640E-1	5.211258050E-2	-9.591049551E-2
1.363333333E1	4.347720537E-2	-2.736983261E-2	1.333490659E-1	1.164694990E-1	-6.493711712E-2
1.366666667E1	4.507411665E-2	-2.375013183E-2	1.965144714E-1	-2.636246980E-2	1.947381772E-1
1.370000000E1	5.645975051E-2	-2.912733060E-2	2.197633643E-1	7.583641385E-2	2.062638472E-1
1.373333333E1	5.882503979E-2	-1.869437091E-2	1.595305699E-1	1.548693540E-1	3.828166586E-2
1.376666667E1	5.901186157E-2	-1.880270700E-2	3.724384706E-2	-2.974661715E-3	3.712486406E-2
1.380000000E1	6.130003073E-2	-1.889268169E-2	1.751296371E-1	-1.666473702E-1	-5.384276931E-2
1.383333333E1	5.542234362E-2	-2.991253167E-2	1.981448772E-1	-1.950235578E-1	-3.503147544E-2
1.386666667E1	5.896459903E-2	-3.189425221E-2	1.794367589E-1	-3.936874204E-2	1.750647097E-1
1.390000000E1	6.709332427E-2	-3.253711448E-2	1.213749297E-1	1.361832876E-2	1.206085183E-1
1.393333333E1	6.700516692E-2	-3.098636362E-2	7.038012438E-2	4.031906925E-2	-5.768651976E-2
1.396666667E1	6.324755628E-2	-2.984917653E-2	2.880888849E-1	1.290477477E-1	-2.575691838E-1
1.400000000E1	4.983388800E-2	-2.238318044E-2	3.028887807E-1	1.130047358E-1	-2.810187595E-1
1.403333333E1	4.451297232E-2	-2.231552747E-2	1.311971456E-1	-1.311369606E-1	-3.973484211E-3
1.406666667E1	4.956898905E-2	-3.112564448E-2	1.628695435E-1	-1.621605851E-1	1.518001500E-2
1.410000000E1	4.552497332E-2	-3.312623314E-2	7.127826214E-2	-3.312878194E-2	-6.311160322E-2
1.413333333E1	4.536154884E-2	-3.333422994E-2	2.014560987E-1	1.946452283E-1	-5.194030069E-2
1.416666667E1	4.206228660E-2	-2.014988459E-2	1.646978168E-1	2.305337301E-2	1.630764018E-1
1.420000000E1	5.623330896E-2	-3.179733841E-2	3.469587195E-1	-1.325733997E-1	3.206316371E-1
1.423333333E1	6.343772908E-2	-2.898811124E-2	1.764932927E-1	1.165747800E-1	1.325149163E-1
1.426666667E1	6.506763671E-2	-2.402568641E-2	7.318546042E-2	-6.104835883E-2	-4.036346741E-2
1.430000000E1	6.074683125E-2	-3.305800183E-2	1.341302759E-1	-1.331630523E-1	1.607894355E-2
1.433333333E1	6.613956628E-2	-3.290322323E-2			
1.436666667E1		-3.091340835E-2		1.176694422E-1	
1.440000000E1	6.109375000E-2	-2.505859375E-2			
1.443333333E1					
1.446666667E1	6.073795490E-2	-1.548751428E-2			
1.450000000E1	6.107258318E-2	-1.678237737E-2	1.015558696E-1	-5.814821390E-2	-8.326091436E-2
1.453333333E1	5.518722727E-2	-1.936406187E-2	1.080761308E-1	-6.466468666E-2	-8.659635296E-2
1.456666667E1	5.529949299E-2	-2.109335648E-2	1.582022510E-1	-1.576860446E-1	1.276963409E-2
1.460000000E1	5.603853621E-2	-2.987646484E-2	1.817325215E-1	-1.806591794E-1	-1.972232939E-2
1.463333333E1	5.398467103E-2	-3.313730177E-2	7.646585303E-2	-6.602834104E-2	-3.856533236E-2
1.466666667E1	5.346751406E-2	-3.427835425E-2	2.609829687E-2	-1.684018775E-2	1.993813372E-2
1.470000000E1	5.531387994E-2	-3.425998096E-2	8.765668417E-2	1.809078408E-2	8.576956227E-2
1.473333333E1	5.918548487E-2	-3.307230197E-2	9.470456897E-2	2.538645456E-2	9.123860646E-2
1.476666667E1	6.139645371E-2	-3.256755065E-2	1.560074513E-1	1.090874593E-1	1.115269074E-1
1.480000000E1	6.662061204E-2	-2.579980469E-2	1.899705497E-1	1.773795707E-1	6.800954087E-2
1.483333333E1	6.593042310E-2	-2.074224594E-2	1.399823321E-1	1.196149292E-1	-7.271397409E-2
1.486666667E1	6.177301376E-2	-1.782547608E-2	2.518678917E-1	-4.043655850E-3	-2.518354299E-1
1.490000000E1	4.914139444E-2	-2.101182299E-2	2.549124918E-1	-1.226650605E-1	-2.234584109E-1
1.493333333E1	4.687578637E-2	-2.600314678E-2	1.299669320E-1	-1.213098824E-1	-4.664028133E-2
1.496666667E1	4.603204235E-2	-2.909914849E-2	6.854841648E-2	-6.572781610E-2	-1.946123305E-2
1.500000000E1	4.557837083E-2	-3.038500119E-2	1.181671552E-2	-4.116782948E-3	-1.107641025E-2
1.503333333E1	4.529361500E-2	-2.937360068E-2	6.370213984E-2	6.176555190E-2	1.558779070E-2
1.506666667E1	4.661755688E-2	-2.626729773E-2	2.310768043E-1	1.078478810E-1	2.043656627E-1
1.510000000E1	5.891799251E-2	-2.218374195E-2	2.667858376E-1	-9.970401170E-3	2.665994641E-1
1.513333333E1	6.439085448E-2	-2.693199114E-2	8.834814099E-2	-1.271556544E-2	8.742830441E-2
1.516666667E1	6.474654614E-2	-2.303144632E-2	6.931730195E-2	-6.712492832E-2	-1.729544296E-2
1.520000000E1	6.323782495E-2	-3.140698636E-2	1.484652277E-1	-1.306150578E-1	-7.058066658E-2
1.523333333E1	6.004116837E-2	-3.173911684E-2	8.867021439E-2	9.614928854E-3	-8.814737695E-2
1.526666667E1	5.736133316E-2	-3.076599110E-2	1.279581116E-1	1.201415418E-1	4.403735080E-2
1.530000000E1	6.297699176E-2	-2.372968072E-2	1.259143699E-1	1.143785363E-1	5.264958672E-2
1.533333333E1	6.087130560E-2	-2.314075535E-2	1.292634214E-1	-8.251010223E-2	-9.950434739E-2
1.536666667E1	5.634336860E-2	-2.923035420E-2	2.261826441E-1	1.038505801E-1	-2.009319425E-1
1.540000000E1	4.747584277E-2	-1.621738334E-2	6.392487420E-2	5.128414116E-2	3.816184491E-2
1.543333333E1	5.888749159E-2	-2.581141146E-2	1.972647891E-1	-1.643967144E-1	1.090280575E-1
1.546666667E1	5.474437994E-2	-2.717716430E-2	1.407771168E-1	-1.326096311E-1	4.725338449E-2
1.550000000E1	6.203771722E-2	-3.465205353E-2	1.542878396E-1	-1.111221166E-1	1.070355673E-1
1.553333333E1	6.188008442E-2	-3.458530540E-2	7.774167772E-2	5.315538513E-2	5.672982890E-2
1.556666667E1	6.581970582E-2	-3.110836119E-2	1.043730803E-1	6.178567005E-2	8.412057345E-2
1.560000000E1	6.748812265E-2	-3.046626073E-2	5.249697187E-2	3.473747678E-2	3.936038316E-2
1.563333333E1	6.844373136E-2	-2.879252940E-2	8.795005579E-2	5.283012711E-2	-7.031493428E-2
1.566666667E1	6.280046037E-2	-2.694425226E-2	9.144775826E-2	8.714007750E-2	-2.773624677E-2
1.570000000E1	6.659464824E-2	-2.298319091E-2	1.252518757E-1	1.163390487E-1	-4.640321247E-2
1.573333333E1	5.970691287E-2	-1.918831568E-2	9.737598129E-2	1.845238024E-2	-9.561166977E-2
1.576666667E1	6.022053692E-2	-2.175303222E-2	7.465497595E-2	5.329769624E-2	-5.227543409E-2
1.580000000E1	5.622188393E-2	-1.563513593E-2	2.410857244E-1	8.371518795E-2	-2.260842626E-1
1.583333333E1	4.514825275E-2	-1.617201969E-2	1.696877949E-1	-2.036411809E-2	-1.684614212E-1
1.586666667E1	4.499112252E-2	-1.699274380E-2	3.374574259E-2	-3.230115969E-2	9.767815816E-3
1.590000000E1	4.579944047E-2	-1.832543034E-2	5.237914171E-2	-5.012485418E-2	1.520110125E-2
1.593333333E1	4.600452927E-2	-2.033440075E-2	6.425875427E-2	-6.112312809E-2	1.982802847E-2
1.596666667E1	4.712130904E-2	-2.240030554E-2	3.256985845E-1	-1.448510688E-1	2.917151621E-1
1.600000000E1	6.545220674E-2	-2.999113867E-2	3.057604782E-1	-1.230185520E-1	2.799212494E-1
1.603333333E1	6.578272567E-2	-3.060154234E-2	6.975793332E-2	-6.910172588E-2	-9.545718476E-3
1.606666667E1	6.481582551E-2	-3.459792039E-2	4.860785983E-2	3.737986350E-2	3.107201058E-2
1.610000000E1	6.785419304E-2	-2.810955144E-2	1.261754844E-1	1.094264243E-1	6.281807489E-2
1.613333333E1	6.900369717E-2	-2.730282544E-2	6.979197260E-2	6.605110703E-2	-2.254264180E-2
1.616666667E1	6.635135025E-2	-2.370614431E-2	8.464326555E-2	5.886678639E-2	-6.082091633E-2
1.620000000E1	6.494896941E-2	-2.337837302E-2	6.083995247E-2	-3.909588796E-2	-4.661556995E-2
1.623333333E1	6.324364559E-2	-2.631253684E-2	2.603315307E-1	-2.501091247E-2	-2.591273049E-1
1.626666667E1	4.767381575E-2	-2.504576718E-2	1.837808131E-1	-4.471117079E-2	-1.782590768E-1
1.630000000E1	5.135970713E-2	-2.929328156E-2	1.699090190E-1	1.000509829E-1	1.373276213E-1
1.633333333E1	5.682899051E-2	-1.837570166E-2	1.545636895E-1	1.508530615E-1	-3.366434277E-2
1.636666667E1	4.911541762E-2	-1.923641079E-2	8.321739382E-2	-4.959529892E-2	-6.682395498E-2
1.640000000E1	5.237406018E-2	-2.168205492E-2	8.911790452E-2	-3.872287162E-2	8.026543539E-2
1.643333333E1	5.446644664E-2	-2.181793557E-2	9.601681447E-2	-9.536991882E-2	-1.112687049E-2
1.646666667E1	5.163226881E-2	-2.804004951E-2	1.171134891E-1	1.179194021E-2	1.165183225E-1
1.650000000E1	6.223433481E-2	-2.103180622E-2	1.991445256E-1	1.521581732E-1	1.284773615E-1
1.653333333E1	6.019742624E-2	-1.789617130E-2	2.037700139E-1	-6.883178715E-2	-1.917926058E-1
1.656666667E1	4.944816109E-2	-2.562059203E-2	2.200767243E-1	-1.583228890E-1	-1.528647357E-1
1.660000000E1	5.000644386E-2	-2.845103056E-2	2.192117989E-1	5.718724498E-2	2.116209625E-1
1.663333333E1	6.355622525E-2	-2.180810903E-2	2.020334375E-1	9.404846741E-2	1.788082650E-1
1.666666667E1	6.192699487E-2	-2.218113274E-2	5.831794470E-2	4.382742105E-2	-3.847258554E-2
1.670000000E1	6.099138622E-2	-1.888628096E-2	8.832583600E-2	6.599647922E-2	-5.870194235E-2
1.673333333E1	5.801353204E-2	-1.778136745E-2	5.677531950E-2	-5.439454765E-2	1.626868434E-2
1.676666667E1	6.207596517E-2	-2.251258414E-2	1.946703644E-1	-1.752494306E-1	8.475958862E-2
1.680000000E1	6.366417128E-2	-2.946466283E-2	7.866196873E-2	-6.838392301E-2	3.887601315E-2
1.683333333E1	6.466769938E-2	-2.707151234E-2	1.676300999E-2	-1.205342943E-2	1.164960698E-2
1.686666667E1	6.444081175E-2	-3.026822479E-2	1.165754472E-1	-1.120001457E-1	-3.233886588E-2
1.690000000E1	6.251177499E-2	-3.453818872E-2	2.304677565E-1	1.505102916E-1	-1.745337758E-1
1.693333333E1	5.280522669E-2	-2.023420535E-2	1.759678143E-1	1.759228586E-1	-3.977373150E-3
1.696666667E1	6.224661678E-2	-2.280999815E-2	1.147068068E-1	-1.020073795E-1	-5.246090017E-2
1.700000000E1	4.930783335E-2	-2.703469732E-2	1.790851772E-1	8.347525664E-2	-1.584404690E-1
1.703333333E1	5.168391885E-2	-1.724498104E-2	1.726077221E-1	1.721485287E-1	-1.258212134E-2
1.706666667E1	4.846902526E-2	-1.555812873E-2	2.067412492E-1	-1.488233360E-1	1.435045602E-1
1.710000000E1	6.125088952E-2	-2.716653677E-2	1.876442064E-1	-1.812673300E-1	4.850261118E-2
